name,image,url,type,space,offers
"Western Digital WD Blue 1 TB 2.5"" Solid State Drive (WDBNCE0010PNC-WRSN)",https://cdna.pcpartpicker.com/static/forever/images/product/d4bd43c93b0f886401cb03c82da29d35.256p.jpg,https://pcpartpicker.com/product/29hFf7/western-digital-wd-blue-1-tb-25-solid-state-drive-wdbnce0010pnc-wrsn,SATA,1000,"[{""retailer"": ""jacob.de"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/4/1586358/western-digital-1tb-blue-ssd-2-5-sa510-7mm-sata-ii""}, {""retailer"": ""jacob.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/4/1586357/western-digital-1tb-blue-ssd-m-2-sa510-2280-sata-i""}]"
"Western Digital Green 1 TB 2.5"" Solid State Drive (WDS100T2G0A)",https://cdna.pcpartpicker.com/static/forever/images/product/c97927515f5badbe37af0cbe60d64d6c.256p.jpg,https://pcpartpicker.com/product/rJhKHx/western-digital-green-1-tb-25-solid-state-drive-wds100t2g0a,SATA,1000,"[{""retailer"": ""jacob.de"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/4/1326918/western-digital-ssd-green-1tb-2-5-7mm-sata-gen-4-w""}]"
"Western Digital Blue 1 TB 2.5"" Solid State Drive (WDS100T1B0A)",https://cdna.pcpartpicker.com/static/forever/images/product/86426f6f8458ce99064180ef38fc0941.256p.jpg,https://pcpartpicker.com/product/x9tWGX/western-digital-blue-1tb-25-solid-state-drive-wds100t1b0a,SATA,1000,"[{""retailer"": ""jacob.de"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/4/1586358/western-digital-1tb-blue-ssd-2-5-sa510-7mm-sata-ii""}, {""retailer"": ""jacob.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/4/1586357/western-digital-1tb-blue-ssd-m-2-sa510-2280-sata-i""}]"
"Verbatim Vi550 1 TB 2.5"" Solid State Drive (70077)",https://cdna.pcpartpicker.com/static/forever/images/product/ec0409cda50ee26376145fc4735ead47.256p.jpg,https://pcpartpicker.com/product/JhndnQ/verbatim-vi550-1-tb-25-solid-state-drive-70077,SATA,1000,"[{""retailer"": ""amazon.de"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/4/453959/verbatim-vi550-s3-ssd-internes-ssd-laufwerk-mit-1-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""58"", ""url"": ""https://www.gputracker.eu/si-click/4/3640313/verbatim-vi550-s3-sata-ssd-1tb-25-zoll""}, {""retailer"": ""amazon.de"", ""price"": ""153"", ""url"": ""https://www.gputracker.eu/si-click/4/3613264/insta360-selfie-stick-fur-x3-verbatim-vi550-s3-ssd""}]"
"Lexar NS100 1 TB 2.5"" Solid State Drive (LNS100-1TRB)",https://cdna.pcpartpicker.com/static/forever/images/product/f92ba1921e2df05e51d4756eb86ada07.256p.jpg,https://pcpartpicker.com/product/pnxRsY/lexar-ns100-1-tb-25-solid-state-drive-lns100-1trb,SATA,1000,"[{""retailer"": ""amazon.de"", ""price"": ""56"", ""url"": ""https://www.gputracker.eu/si-click/4/453970/lexar-ns100-25-sata-iii-6gbs-interne-ssd-1tb-solid""}]"
"Intel D3-S4610 1.92 TB 2.5"" Solid State Drive (SSDSC2KG019T801)",https://cdna.pcpartpicker.com/static/forever/images/product/81d3b46ba8801118aaf970f2fb1da0c0.256p.jpg,https://pcpartpicker.com/product/KhD7YJ/intel-d3-s4610-192-tb-25-solid-state-drive-ssdsc2kg019t801,SATA,1920,"[{""retailer"": ""computeruniverse.net"", ""price"": ""536"", ""url"": ""https://www.gputracker.eu/si-click/4/3640567/intel-ssd-d3-s4610-serie-192-tb-2-5zoll-tlc-sata""}]"
"Samsung PM893 1.92 TB 2.5"" Solid State Drive (MZ-7L31T900)",https://cdna.pcpartpicker.com/static/forever/images/product/921c4e493c902e4086752efe2a88ce0b.256p.jpg,https://pcpartpicker.com/product/c9M48d/samsung-pm893-192-tb-25-solid-state-drive-mz-7l31t900,SATA,1920,"[{""retailer"": ""jacob.de"", ""price"": ""344"", ""url"": ""https://www.gputracker.eu/si-click/4/1003587/samsung-ssd-pm893-1-92-tb-sata-6gbs-2-5-data-cente""}]"
"Samsung 870 Evo 2 TB 2.5"" Solid State Drive (MZ-77E2T0B/AM)",https://cdna.pcpartpicker.com/static/forever/images/product/2c576ecaedba7428ac231ac4f1e12a4d.256p.jpg,https://pcpartpicker.com/product/3CmmP6/samsung-870-evo-2-tb-25-solid-state-drive-mz-77e2t0bam,SATA,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/4/3640462/samsung-870-evo-interne-sata-ssd-2-tb-2-5zoll""}]"
"Crucial MX500 2 TB 2.5"" Solid State Drive (CT2000MX500SSD1)",https://cdna.pcpartpicker.com/static/forever/images/product/24739d2c05e810fd8c8d6883e6ed10fe.256p.jpg,https://pcpartpicker.com/product/nF8j4D/crucial-mx500-2tb-25-solid-state-drive-ct2000mx500ssd1,SATA,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""176"", ""url"": ""https://www.gputracker.eu/si-click/4/3640484/crucial-mx500-sata-ssd-2-tb-3d-nand-tlc-2-5zoll""}]"
"Intel D3-S4620 1.92 TB 2.5"" Solid State Drive (SSDSC2KG019TZ01)",https://m.media-amazon.com/images/I/31NDj23uAYL.jpg,https://pcpartpicker.com/product/LFLFf7/intel-d3-s4620-192-tb-25-solid-state-drive-ssdsc2kg019tz01,SATA,1920,"[{""retailer"": ""computeruniverse.net"", ""price"": ""431"", ""url"": ""https://www.gputracker.eu/si-click/4/3640561/intel-d3-s4620-enterprise-sata-ssd-192-tb-25-zoll-""}, {""retailer"": ""jacob.de"", ""price"": ""483"", ""url"": ""https://www.gputracker.eu/si-click/4/1046030/intel-ssd-d3-s4620-series1-92tb-2-5-sata-spk-ssdsc""}]"
"Western Digital Blue 2 TB 2.5"" Solid State Drive (WDS200T2B0A)",https://cdna.pcpartpicker.com/static/forever/images/product/a3b09866e3716566572bf9a13792cc85.256p.jpg,https://pcpartpicker.com/product/Mtprxr/western-digital-0-25-2000000rpm-internal-hard-drive-wds200t2b0a,SATA,2000,"[{""retailer"": ""amazon.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/4/2792094/wd-blue-sa510-sata-ssd-2-tb-25-zoll-lesen-bis-560-""}]"
"Samsung 870 QVO 2 TB 2.5"" Solid State Drive (MZ-77Q2T0B/AM)",https://cdna.pcpartpicker.com/static/forever/images/product/29b838814626cac9b060a2d2c0a293cd.256p.jpg,https://pcpartpicker.com/product/R7FKHx/samsung-870-qvo-2-tb-25-solid-state-drive-mz-77q2t0bam,SATA,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""168"", ""url"": ""https://www.gputracker.eu/si-click/4/3640463/samsung-870-qvo-interne-sata-ssd-2-tb-2-5zoll-qlc""}, {""retailer"": ""jacob.de"", ""price"": ""183"", ""url"": ""https://www.gputracker.eu/si-click/4/345642/samsung-ssd-2tb-2-5-6-3cm-sataiii-870-qvo-mz-77q2t""}]"
"Crucial BX500 2 TB 2.5"" Solid State Drive (CT2000BX500SSD1)",https://cdna.pcpartpicker.com/static/forever/images/product/5199ded1c4bfb5c37bc41c5065650198.256p.jpg,https://pcpartpicker.com/product/Gb2bt6/crucial-bx500-2-tb-25-solid-state-drive-ct2000bx500ssd1,SATA,2000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/4/3640415/crucial-bx500-ssd-2-tb-2-5zoll-micron-3d-nand-sata""}, {""retailer"": ""amazon.de"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/4/2727733/crucial-bx500-sata-ssd-2tb-25-interne-ssd-festplat""}, {""retailer"": ""amazon.de"", ""price"": ""184"", ""url"": ""https://www.gputracker.eu/si-click/4/3613275/crucial-bx500-2tb-3d-nand-sata-2-pro-ddr4-ram-32gb""}, {""retailer"": ""jacob.de"", ""price"": ""268"", ""url"": ""https://www.gputracker.eu/si-click/4/2124640/crucial-bx500-2-5-sata-2tb-ssd-inkl-f-secure-total""}]"
"Western Digital WD Blue 2 TB 2.5"" Solid State Drive (WDBNCE0020PNC-WRSN)",https://cdna.pcpartpicker.com/static/forever/images/product/9e051c13a0a9ef18b9f08b553d325902.256p.jpg,https://pcpartpicker.com/product/bXC48d/western-digital-wd-blue-2-tb-25-solid-state-drive-wdbnce0020pnc-wrsn,SATA,2000,"[{""retailer"": ""amazon.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/4/2792094/wd-blue-sa510-sata-ssd-2-tb-25-zoll-lesen-bis-560-""}]"
"Angelbird AV PRO MK3 2 TB 2.5"" Solid State Drive (AVP2000MK3)",https://m.media-amazon.com/images/I/41vJX1gykHL.jpg,https://pcpartpicker.com/product/shVG3C/angelbird-av-pro-mk3-2-tb-25-solid-state-drive-avp2000mk3,SATA,2000,"[{""retailer"": ""jacob.de"", ""price"": ""606"", ""url"": ""https://www.gputracker.eu/si-click/4/347070/angelbird-ssd-av-pro-mk3-64-cm-2-5-2tb-sata-6-gbs-""}]"
"Samsung 870 QVO 4 TB 2.5"" Solid State Drive (MZ-77Q4T0B/AM)",https://cdna.pcpartpicker.com/static/forever/images/product/29b838814626cac9b060a2d2c0a293cd.256p.jpg,https://pcpartpicker.com/product/9k3mP6/samsung-870-qvo-4-tb-25-solid-state-drive-mz-77q4t0bam,SATA,4000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""328"", ""url"": ""https://www.gputracker.eu/si-click/4/3640548/samsung-870-qvo-interne-sata-ssd-4-tb-2-5zoll-qlc""}, {""retailer"": ""jacob.de"", ""price"": ""336"", ""url"": ""https://www.gputracker.eu/si-click/4/346373/samsung-ssd-4tb-2-5-6-3cm-sataiii-870-qvo-mz-77q4t""}]"
"Western Digital Blue 4 TB 2.5"" Solid State Drive (WDS400T2B0A)",https://cdna.pcpartpicker.com/static/forever/images/product/45a45f551717b78af68156359b24e96a.256p.jpg,https://pcpartpicker.com/product/xbtKHx/western-digital-blue-4-tb-25-solid-state-drive-wds400t2b0a,SATA,4000,"[{""retailer"": ""amazon.de"", ""price"": ""241"", ""url"": ""https://www.gputracker.eu/si-click/4/3018689/wd-blue-sa510-sata-ssd-4-tb-25-zoll-lesen-bis-560-""}]"
"Samsung 870 QVO 8 TB 2.5"" Solid State Drive (MZ-77Q8T0B/AM)",https://cdna.pcpartpicker.com/static/forever/images/product/29b838814626cac9b060a2d2c0a293cd.256p.jpg,https://pcpartpicker.com/product/7Qvqqs/samsung-870-qvo-8-tb-25-solid-state-drive-mz-77q8t0bam,SATA,8000,"[{""retailer"": ""computeruniverse.net"", ""price"": ""569"", ""url"": ""https://www.gputracker.eu/si-click/4/3640569/samsung-870-qvo-interne-sata-ssd-8-tb-2-5zoll-qlc""}]"
"Samsung 870 Evo 4 TB 2.5"" Solid State Drive (MZ-77E4T0B/AM)",https://cdna.pcpartpicker.com/static/forever/images/product/2c576ecaedba7428ac231ac4f1e12a4d.256p.jpg,https://pcpartpicker.com/product/RBD7YJ/samsung-870-evo-4-tb-25-solid-state-drive-mz-77e4t0bam,SATA,4000,"[{""retailer"": ""amazon.de"", ""price"": ""300"", ""url"": ""https://www.gputracker.eu/si-click/4/584661/samsung-870-evo-sata-iii-25-zoll-ssd-4-tb-560-mbs-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""353"", ""url"": ""https://www.gputracker.eu/si-click/4/3640534/samsung-870-evo-interne-sata-ssd-4-tb-2-5zoll""}]"
"Western Digital WD Blue 4 TB 2.5"" Solid State Drive (WDBNCE0040PNC-WRSN)",https://cdna.pcpartpicker.com/static/forever/images/product/ff2274fef77cc660d55c0dc73e144773.256p.jpg,https://pcpartpicker.com/product/WDpzK8/western-digital-wd-blue-4-tb-25-solid-state-drive-wdbnce0040pnc-wrsn,SATA,4000,"[{""retailer"": ""amazon.de"", ""price"": ""241"", ""url"": ""https://www.gputracker.eu/si-click/4/3018689/wd-blue-sa510-sata-ssd-4-tb-25-zoll-lesen-bis-560-""}]"
"Samsung PM893 7.68 TB 2.5"" Solid State Drive (MZ-7L37T600)",https://cdna.pcpartpicker.com/static/forever/images/product/921c4e493c902e4086752efe2a88ce0b.256p.jpg,https://pcpartpicker.com/product/PwBG3C/samsung-pm893-768-tb-25-solid-state-drive-mz-7l37t600,SATA,7680,"[{""retailer"": ""computeruniverse.net"", ""price"": ""881"", ""url"": ""https://www.gputracker.eu/si-click/4/3640593/samsung-ssd-pm893-series-768-tb-mlc-sata600-datace""}, {""retailer"": ""jacob.de"", ""price"": ""1005"", ""url"": ""https://www.gputracker.eu/si-click/4/1159254/samsung-ssd-pm893-7-68-tb-sata-6gbs-2-5-data-cente""}]"
"Intel D3-S4510 3.84 TB 2.5"" Solid State Drive (SSDSC2KB038T801)",https://cdna.pcpartpicker.com/static/forever/images/product/81d3b46ba8801118aaf970f2fb1da0c0.256p.jpg,https://pcpartpicker.com/product/8fw7YJ/intel-d3-s4510-384-tb-25-solid-state-drive-ssdsc2kb038t801,SATA,3840,"[{""retailer"": ""computeruniverse.net"", ""price"": ""639"", ""url"": ""https://www.gputracker.eu/si-click/4/3640578/intel-ssd-d3-s4510-serie-3-84tb-2-5zoll-tlc-sata""}]"
"Samsung PM893 3.84 TB 2.5"" Solid State Drive (MZ-7L33T800)",https://cdna.pcpartpicker.com/static/forever/images/product/921c4e493c902e4086752efe2a88ce0b.256p.jpg,https://pcpartpicker.com/product/y6wypg/samsung-pm893-384-tb-25-solid-state-drive-mz-7l33t800,SATA,3840,"[{""retailer"": ""jacob.de"", ""price"": ""616"", ""url"": ""https://www.gputracker.eu/si-click/4/835393/samsung-ssd-pm893-3-84-tb-sata-6gbs-2-5-data-cente""}]"
"Intel D3-S4620 3.84 TB 2.5"" Solid State Drive (SSDSC2KG038TZ01)",https://cdna.pcpartpicker.com/static/forever/images/product/b8ba4f921271c635b5881d7dda337021.256p.jpg,https://pcpartpicker.com/product/N3VmP6/intel-d3-s4620-384-tb-25-solid-state-drive-ssdsc2kg038tz01,SATA,3840,"[{""retailer"": ""computeruniverse.net"", ""price"": ""839"", ""url"": ""https://www.gputracker.eu/si-click/4/3640586/intel-d3-s4620-enterprise-sata-ssd-384-tb-25-zoll-""}, {""retailer"": ""jacob.de"", ""price"": ""926"", ""url"": ""https://www.gputracker.eu/si-click/4/1050195/intel-ssd-d3-s4620-series3-84tb-2-5-sata-spk-ssdsc""}]"
"Western Digital RE 250 GB 3.5"" 7200 RPM Internal Hard Drive (WD2503ABYZ)",https://cdna.pcpartpicker.com/static/forever/images/product/355037feaf33a1921cc795f703e53329.256p.jpg,https://pcpartpicker.com/product/49bp99/western-digital-internal-hard-drive-wd2503abyz,HDD,250,"[{""retailer"": ""amazon.de"", ""price"": ""29"", ""url"": ""https://www.gputracker.eu/si-click/4/3613063/sandisk-ssd-plus-m-2-nvme-ssd-250-gb-m-2-2280-pcie""}, {""retailer"": ""amazon.de"", ""price"": ""38"", ""url"": ""https://www.gputracker.eu/si-click/4/1632570/wd-blue-sa510-sata-ssd-250-gb-25-zoll-lesen-bis-55""}, {""retailer"": ""jacob.de"", ""price"": ""75"", ""url"": ""https://www.gputracker.eu/si-click/4/1136342/western-digital-ssd-red-sn700-250gb-nvme-m-2-pcie-""}]"
"Western Digital Blue 250 GB 2.5"" 5400 RPM Internal Hard Drive (WD2500LPVX)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/WvphP6/western-digital-internal-hard-drive-wd2500lpvx,HDD,250,"[{""retailer"": ""amazon.de"", ""price"": ""38"", ""url"": ""https://www.gputracker.eu/si-click/4/1632570/wd-blue-sa510-sata-ssd-250-gb-25-zoll-lesen-bis-55""}, {""retailer"": ""ldlc.com"", ""price"": ""56"", ""url"": ""https://www.gputracker.eu/si-click/4/2520154/western-digital-ssd-wd-blue-sn580-250-go""}]"
"Western Digital Black 250 GB 2.5"" 7200 RPM Internal Hard Drive (WD2500BEKX)",https://m.media-amazon.com/images/I/51VVvOCL+JL.jpg,https://pcpartpicker.com/product/xnYXsY/western-digital-internal-hard-drive-wd2500bekx,HDD,250,"[{""retailer"": ""ldlc.com"", ""price"": ""55"", ""url"": ""https://www.gputracker.eu/si-click/4/1323427/western-digital-ssd-wdblack-sn770-250-go""}]"
"Western Digital Blue 500 GB 3.5"" 7200 RPM Internal Hard Drive (WD5000AZLX)",https://cdna.pcpartpicker.com/static/forever/images/product/63990d9c5a22c247b290f75c9e267e5c.256p.jpg,https://pcpartpicker.com/product/zH98TW/western-digital-internal-hard-drive-wd5000azlx,HDD,500,"[{""retailer"": ""jacob.de"", ""price"": ""52"", ""url"": ""https://www.gputracker.eu/si-click/4/1683216/western-digital-500gb-blue-ssd-2-5-sa510-7mm-sata-""}, {""retailer"": ""ldlc.com"", ""price"": ""60"", ""url"": ""https://www.gputracker.eu/si-click/4/1630828/western-digital-ssd-wd-blue-sa510-500-go-2-5""}, {""retailer"": ""jacob.de"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/4/1683218/western-digital-blue-sa510-2-5-500-gb-serial-ata-i""}, {""retailer"": ""jacob.de"", ""price"": ""68"", ""url"": ""https://www.gputracker.eu/si-click/4/1574809/western-digital-500gb-blue-ssd-m-2-sa510-2280-sata""}, {""retailer"": ""jacob.de"", ""price"": ""192"", ""url"": ""https://www.gputracker.eu/si-click/4/1204096/western-digital-wd-ssd-blue-sn570-500gb-pcie-gen3-""}]"
"Western Digital Black 500 GB 2.5"" 7200 RPM Internal Hard Drive (WD5000LPLX)",https://cdna.pcpartpicker.com/static/forever/images/product/b189cb472d29ab650bd6a386d328cdbf.256p.jpg,https://pcpartpicker.com/product/t238TW/western-digital-internal-hard-drive-wd5000lplx,HDD,500,"[{""retailer"": ""amazon.de"", ""price"": ""48"", ""url"": ""https://www.gputracker.eu/si-click/4/1500041/western-digital-wd-black-sn770-500gb-nvme-ssd""}, {""retailer"": ""jacob.de"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/4/1362082/western-digital-ssd-black-sn770-500gb-nvme-pcie-ge""}, {""retailer"": ""jacob.de"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/4/2796176/western-digital-black-ssd-500gb-sn770-nvme-wdbbdl5""}]"
"Western Digital Blue 500 GB 3.5"" 5400 RPM Internal Hard Drive (WD5000AZRZ)",https://cdna.pcpartpicker.com/static/forever/images/product/dcde04a1556d65e363b547c8298aaff8.256p.jpg,https://pcpartpicker.com/product/gYstt6/western-digital-blue-500-gb-35-5400rpm-internal-hard-drive-wd5000azrz,HDD,500,"[{""retailer"": ""jacob.de"", ""price"": ""52"", ""url"": ""https://www.gputracker.eu/si-click/4/1683216/western-digital-500gb-blue-ssd-2-5-sa510-7mm-sata-""}, {""retailer"": ""ldlc.com"", ""price"": ""60"", ""url"": ""https://www.gputracker.eu/si-click/4/1630828/western-digital-ssd-wd-blue-sa510-500-go-2-5""}, {""retailer"": ""jacob.de"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/4/1683218/western-digital-blue-sa510-2-5-500-gb-serial-ata-i""}, {""retailer"": ""jacob.de"", ""price"": ""68"", ""url"": ""https://www.gputracker.eu/si-click/4/1574809/western-digital-500gb-blue-ssd-m-2-sa510-2280-sata""}, {""retailer"": ""jacob.de"", ""price"": ""192"", ""url"": ""https://www.gputracker.eu/si-click/4/1204096/western-digital-wd-ssd-blue-sn570-500gb-pcie-gen3-""}]"
"Seagate FireCuda 500 GB 2.5"" 5400 RPM Hybrid Internal Hard Drive (ST500LX025)",https://cdna.pcpartpicker.com/static/forever/images/product/c8bbf60b226f843e3970c9c785f7b529.256p.jpg,https://pcpartpicker.com/product/D24NnQ/seagate-firecuda-500gb-25-5400rpm-hybrid-internal-hard-drive-st500lx025,HDD,500,"[{""retailer"": ""computeruniverse.net"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/4/3640364/seagate-firecuda-530-heatsink-ssd-500-gb-pcie-nvme""}, {""retailer"": ""jacob.de"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/4/1003583/seagate-firecuda-530-m-2-500-gb-pci-express-4-0-3d""}]"
"Western Digital Black 500 GB 3.5"" 7200 RPM Internal Hard Drive (WD5000LPSX)",https://cdna.pcpartpicker.com/static/forever/images/product/9191969efedbb165945866e9244ff0f6.256p.jpg,https://pcpartpicker.com/product/WJK2FT/western-digital-black-500-gb-35-7200rpm-internal-hard-drive-wd5000lpsx,HDD,500,"[{""retailer"": ""amazon.de"", ""price"": ""48"", ""url"": ""https://www.gputracker.eu/si-click/4/1500041/western-digital-wd-black-sn770-500gb-nvme-ssd""}, {""retailer"": ""jacob.de"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/4/1362082/western-digital-ssd-black-sn770-500gb-nvme-pcie-ge""}, {""retailer"": ""jacob.de"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/4/2796176/western-digital-black-ssd-500gb-sn770-nvme-wdbbdl5""}]"
"Western Digital Blue 500 GB 3.5"" 7200 RPM Internal Hard Drive (WD5000AAJS)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Vq4NnQ/western-digital-internal-hard-drive-wd5000aajs,HDD,500,"[{""retailer"": ""jacob.de"", ""price"": ""52"", ""url"": ""https://www.gputracker.eu/si-click/4/1683216/western-digital-500gb-blue-ssd-2-5-sa510-7mm-sata-""}, {""retailer"": ""ldlc.com"", ""price"": ""60"", ""url"": ""https://www.gputracker.eu/si-click/4/1630828/western-digital-ssd-wd-blue-sa510-500-go-2-5""}, {""retailer"": ""jacob.de"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/4/1683218/western-digital-blue-sa510-2-5-500-gb-serial-ata-i""}, {""retailer"": ""jacob.de"", ""price"": ""68"", ""url"": ""https://www.gputracker.eu/si-click/4/1574809/western-digital-500gb-blue-ssd-m-2-sa510-2280-sata""}, {""retailer"": ""jacob.de"", ""price"": ""192"", ""url"": ""https://www.gputracker.eu/si-click/4/1204096/western-digital-wd-ssd-blue-sn570-500gb-pcie-gen3-""}]"
"Western Digital RE 500 GB 3.5"" 7200 RPM Internal Hard Drive (WD5003ABYZ)",https://cdna.pcpartpicker.com/static/forever/images/product/9f42429350040ef2b651f42ef41420af.256p.jpg,https://pcpartpicker.com/product/3Xg323/western-digital-internal-hard-drive-wd5003abyz,HDD,500,"[{""retailer"": ""amazon.de"", ""price"": ""40"", ""url"": ""https://www.gputracker.eu/si-click/4/3613100/sandisk-ssd-plus-m-2-nvme-ssd-500-gb-m-2-2280-pcie""}, {""retailer"": ""ldlc.com"", ""price"": ""58"", ""url"": ""https://www.gputracker.eu/si-click/4/2624323/western-digital-ssd-wd-green-sn350-500-go""}, {""retailer"": ""jacob.de"", ""price"": ""69"", ""url"": ""https://www.gputracker.eu/si-click/4/1136341/western-digital-ssd-red-sn700-500gb-nvme-m-2-pcie-""}, {""retailer"": ""ldlc.com"", ""price"": ""80"", ""url"": ""https://www.gputracker.eu/si-click/4/1095944/western-digital-ssd-m-2-wd-red-sn700-500-go""}]"
"Western Digital Black 500 GB 2.5"" 7200 RPM Internal Hard Drive (WD5000BPKX)",https://cdna.pcpartpicker.com/static/forever/images/product/c5f6746234f2b15b4bff56f68edaa218.256p.jpg,https://pcpartpicker.com/product/jDGkcf/western-digital-internal-hard-drive-wd5000bpkx,HDD,500,"[{""retailer"": ""amazon.de"", ""price"": ""48"", ""url"": ""https://www.gputracker.eu/si-click/4/1500041/western-digital-wd-black-sn770-500gb-nvme-ssd""}, {""retailer"": ""jacob.de"", ""price"": ""62"", ""url"": ""https://www.gputracker.eu/si-click/4/1362082/western-digital-ssd-black-sn770-500gb-nvme-pcie-ge""}, {""retailer"": ""jacob.de"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/4/2796176/western-digital-black-ssd-500gb-sn770-nvme-wdbbdl5""}]"
"Western Digital WD_BLACK 1 TB 3.5"" 7200 RPM Internal Hard Drive (WD1003FZEX)",https://cdna.pcpartpicker.com/static/forever/images/product/ec18382394ec2952a8e9d49c60848c98.256p.jpg,https://pcpartpicker.com/product/Fz2kcf/western-digital-wd_black-1-tb-35-7200rpm-internal-hard-drive-wd1003fzex,HDD,1000,"[{""retailer"": ""ldlc.com"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/4/1323429/western-digital-ssd-wdblack-sn770-1-to""}]"
"Western Digital Blue 1 TB 3.5"" 5400 RPM Internal Hard Drive (WD10EZRZ)",https://m.media-amazon.com/images/I/41IN+RCleeL.jpg,https://pcpartpicker.com/product/q3Z2FT/western-digital-internal-hard-drive-wd10ezrz,HDD,1000,"[{""retailer"": ""jacob.de"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/4/1586358/western-digital-1tb-blue-ssd-2-5-sa510-7mm-sata-ii""}, {""retailer"": ""jacob.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/4/1586357/western-digital-1tb-blue-ssd-m-2-sa510-2280-sata-i""}, {""retailer"": ""ldlc.com"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/4/1630940/western-digital-ssd-wd-blue-sa510-1-to-m-2""}, {""retailer"": ""jacob.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/1279740/western-digital-blue-sn570-m-2-1-tb-pci-express-3-""}]"
"Western Digital Blue 1 TB 3.5"" 7200 RPM Internal Hard Drive (WDBH2D0010HNC-NRSN)",https://m.media-amazon.com/images/I/41fYYnijXmL.jpg,https://pcpartpicker.com/product/Yrdqqs/western-digital-blue-1-tb-35-7200rpm-internal-hard-drive-wdbh2d0010hnc-nrsn,HDD,1000,"[{""retailer"": ""jacob.de"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/4/1586358/western-digital-1tb-blue-ssd-2-5-sa510-7mm-sata-ii""}, {""retailer"": ""jacob.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/4/1586357/western-digital-1tb-blue-ssd-m-2-sa510-2280-sata-i""}, {""retailer"": ""ldlc.com"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/4/1630940/western-digital-ssd-wd-blue-sa510-1-to-m-2""}, {""retailer"": ""jacob.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/1279740/western-digital-blue-sn570-m-2-1-tb-pci-express-3-""}]"
"Western Digital Blue 1 TB 2.5"" 5400 RPM Internal Hard Drive (WD10JPVX)",https://cdna.pcpartpicker.com/static/forever/images/product/5eb163a435c8ce989520ed6bd5696250.256p.jpg,https://pcpartpicker.com/product/N7K7YJ/western-digital-internal-hard-drive-wd10jpvx,HDD,1000,"[{""retailer"": ""jacob.de"", ""price"": ""71"", ""url"": ""https://www.gputracker.eu/si-click/4/1586358/western-digital-1tb-blue-ssd-2-5-sa510-7mm-sata-ii""}, {""retailer"": ""jacob.de"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/4/1586357/western-digital-1tb-blue-ssd-m-2-sa510-2280-sata-i""}, {""retailer"": ""ldlc.com"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/4/1630940/western-digital-ssd-wd-blue-sa510-1-to-m-2""}, {""retailer"": ""jacob.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/4/1279740/western-digital-blue-sn570-m-2-1-tb-pci-express-3-""}]"
