name,product_code,brand,image,url,socket,size,ram_slots,ram_type
Asus Z170-E ATX LGA1151 Motherboard (Z170-E),Z170-E,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/c6cfb0c007cf2dafbce23d7068cf73be.256p.jpg,https://pcpartpicker.com/product/k4dFf7/asus-motherboard-z170e,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus Prime H310M-C R2.0/CSM Micro ATX LGA1151 Motherboard (H310M-C R2.0/CSM),H310M-C R2.0/CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/c675ae1c72b2d29568f2d260d20b014c.256p.jpg,https://pcpartpicker.com/product/Zb97YJ/asus-prime-h310m-c-r20csm-micro-atx-lga1151-motherboard-h310m-c-r20csm,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus ROG Strix Z370-H Gaming ATX LGA1151 Motherboard (Strix Z370-H Gaming),Strix Z370-H Gaming,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/e3b371b438c2f6a22ee9245aad8a152d.256p.jpg,https://pcpartpicker.com/product/9PtWGX/asus-strix-z370-h-gaming-atx-lga1151-motherboard-strix-z370-h-gaming,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock B365M Phantom Gaming 4 Micro ATX LGA1151 Motherboard (B365M Phantom Gaming 4),B365M Phantom Gaming 4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/3d0183f7146432b70384e9235129adee.256p.jpg,https://pcpartpicker.com/product/bPrmP6/asrock-b365m-phantom-gaming-4-micro-atx-lga1151-motherboard-b365m-phantom-gaming-4,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI MEG Z390 ACE ATX LGA1151 Motherboard (MEG Z390 ACE),MEG Z390 ACE,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/ae0410b4cf87d7d1e8b844aa78f50d75.256p.jpg,https://pcpartpicker.com/product/FgyV3C/msi-meg-z390-ace-atx-lga1151-motherboard-meg-z390-ace,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI Z170A GAMING M7 ATX LGA1151 Motherboard (Z170A GAMING M7),Z170A GAMING M7,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/1b5808a51fd534321929e0e6e6071940.256p.jpg,https://pcpartpicker.com/product/3n7CmG/msi-motherboard-z170agamingm7,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI Z170A PC MATE ATX LGA1151 Motherboard (Z170A PC MATE),Z170A PC MATE,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/3ee08c891196a878388381fb4b5a45cc.256p.jpg,https://pcpartpicker.com/product/qJbkcf/msi-motherboard-z170apcmate,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI H310M PRO-M2 PLUS Micro ATX LGA1151 Motherboard (H310M PRO-M2 PLUS),H310M PRO-M2 PLUS,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/6930e87af100cac85c270e2d78835a87.256p.jpg,https://pcpartpicker.com/product/2rfhP6/msi-h310m-pro-m2-plus-micro-atx-am4-motherboard-h310m-pro-m2-plus,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
MSI B360 GAMING ARCTIC ATX LGA1151 Motherboard (B360 GAMING ARCTIC),B360 GAMING ARCTIC,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/e8cc1d67f119f25e03189bfc1fe64350.256p.jpg,https://pcpartpicker.com/product/L7prxr/msi-b360-gaming-arctic-atx-lga1151-motherboard-b360-gaming-arctic,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus TUF Z270 MARK 2 ATX LGA1151 Motherboard (Z270 MK2),Z270 MK2,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/3bc06f1de69c0545dc45eb5caf7c9070.256p.jpg,https://pcpartpicker.com/product/z4wqqs/asus-z270-mk2-atx-lga1151-motherboard-z270-mk2,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus H110-PLUS ATX LGA1151 Motherboard (H110-PLUS),H110-PLUS,Asus,https://m.media-amazon.com/images/I/61O7vA4dAFL.jpg,https://pcpartpicker.com/product/86rcCJ/asus-motherboard-h110plus,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus Z170-P ATX LGA1151 Motherboard (Z170-P),Z170-P,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/574d8bb843d16dae05d908e1c2937882.256p.jpg,https://pcpartpicker.com/product/9L2rxr/asus-motherboard-z170p,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI MPG Z390M GAMING EDGE AC Micro ATX LGA1151 Motherboard (MPG Z390M GAMING EDGE AC),MPG Z390M GAMING EDGE AC,MSI,https://m.media-amazon.com/images/I/31P9KstMpuL.jpg,https://pcpartpicker.com/product/BJWfrH/msi-mpg-z390m-gaming-edge-ac-micro-atx-lga1151-motherboard-mpg-z390m-gaming-edge-ac,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B360 AORUS Gaming 3 WIFI ATX LGA1151 Motherboard (B360 AORUS Gaming 3 WIFI),B360 AORUS Gaming 3 WIFI,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/49ef05c73132ad653afd32d20d6a1c2d.256p.jpg,https://pcpartpicker.com/product/NyqhP6/gigabyte-b360-aorus-gaming-3-wifi-atx-lga1151-motherboard-b360-aorus-gaming-3-wifi,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-Z270MX-Gaming 5 Micro ATX LGA1151 Motherboard (GA-Z270MX-Gaming 5),GA-Z270MX-Gaming 5,Gigabyte,https://images-eu.ssl-images-amazon.com/images/I/51ED1oRwzbL.jpg,https://pcpartpicker.com/product/kVZ2FT/gigabyte-ga-z270mx-gaming-5-micro-atx-lga1151-motherboard-ga-z270mx-gaming-5,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI Z170A SLI PLUS ATX LGA1151 Motherboard (Z170A SLI PLUS),Z170A SLI PLUS,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/f0130169817b25300bceb98a3641c7ef.256p.jpg,https://pcpartpicker.com/product/yLPzK8/msi-motherboard-z170asliplus,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte Z370 AORUS Gaming 5 (rev. 1.0) ATX LGA1151 Motherboard (Z370 AORUS Gaming 5 (rev. 1.0)),Z370 AORUS Gaming 5 (rev. 1.0,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/39881fa3a1385ab418d1fe3ec302ae67.256p.jpg,https://pcpartpicker.com/product/vc38TW/gigabyte-z370-aorus-gaming-5-rev-10-atx-lga1151-motherboard-z370-aorus-gaming-5-rev-10,LGA 1151,ATX,n/a,DDR4
Gigabyte GA-Z170X-Gaming 3 ATX LGA1151 Motherboard (GA-Z170X-Gaming3),GA-Z170X-Gaming3,Gigabyte,https://images-na.ssl-images-amazon.com/images/I/61r-U14vbVL.jpg,https://pcpartpicker.com/product/rskwrH/gigabyte-motherboard-gaz170xgaming3,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B150M BAZOOKA Micro ATX LGA1151 Motherboard (B150M BAZOOKA),B150M BAZOOKA,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/ecbffc0eb99496997beb6c6a9fe3b9b7.256p.jpg,https://pcpartpicker.com/product/8RkwrH/msi-motherboard-b150mbazooka,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Supermicro MBD-X11SSL-F-O Micro ATX LGA1151 Motherboard (MBD-X11SSL-F-O),MBD-X11SSL-F-O,Supermicro,https://cdna.pcpartpicker.com/static/forever/images/product/62e0ef25471091d202c9b8b3a99984ae.256p.jpg,https://pcpartpicker.com/product/jt8H99/supermicro-motherboard-mbdx11sslfo,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock Z270 Killer SLI/ac ATX LGA1151 Motherboard (Z270 Killer SLI/ac),Z270 Killer SLI/ac,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/61036e98987f7d01afc7744a87620d8f.256p.jpg,https://pcpartpicker.com/product/jtH48d/asrock-z270-killer-sliac-atx-lga1151-motherboard-z270-killer-sliac,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B360M MORTAR Micro ATX LGA1151 Motherboard (B360M MORTAR),B360M MORTAR,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/1dea452ec2e1084d5966031a86f48d1e.256p.jpg,https://pcpartpicker.com/product/yxbwrH/msi-b360m-mortar-micro-atx-lga1151-motherboard-b360m-mortar,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B360M PRO-VDH Micro ATX LGA1151 Motherboard (B360M PRO-VDH),B360M PRO-VDH,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/f4e8f3e44c3dded6da977a66acf8f69f.256p.jpg,https://pcpartpicker.com/product/6NgzK8/msi-b360m-pro-vdh-micro-atx-lga1151-motherboard-b360m-pro-vdh,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock B250M-HDV Micro ATX LGA1151 Motherboard (B250M-HDV),B250M-HDV,ASRock,https://m.media-amazon.com/images/I/61o7DlIE6AL.jpg,https://pcpartpicker.com/product/KWjWGX/asrock-b250m-hdv-micro-atx-lga1151-motherboard-b250m-hdv,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Gigabyte Z390 M GAMING Micro ATX LGA1151 Motherboard (Z390 M GAMING),Z390 M GAMING,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/034f9f9389157bc9a92c84f5ff532d80.256p.jpg,https://pcpartpicker.com/product/DZCD4D/gigabyte-z390-m-gaming-micro-atx-lga1151-motherboard-z390-m-gaming,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Asus STRIX Z270H ATX LGA1151 Motherboard (STRIX Z270H),STRIX Z270H,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/819ca29110f1984ecd6c5bf98f16f5c9.256p.jpg,https://pcpartpicker.com/product/69X2FT/asus-strix-z270h-atx-lga2011-motherboard-strix-z270h,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus ROG MAXIMUS X HERO ATX LGA1151 Motherboard (ROG MAXIMUS X HERO),ROG MAXIMUS X HERO,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/56655ad43c61779436d89d2bacbf94a1.256p.jpg,https://pcpartpicker.com/product/PZ8j4D/asus-rog-maximus-x-hero-atx-lga1151-motherboard-rog-maximus-x-hero,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus PRIME Z370-A II ATX LGA1151 Motherboard (PRIME Z370-A II),PRIME Z370-A II,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/f034fff3ec619616ac0e7b0f05d5dbdc.256p.jpg,https://pcpartpicker.com/product/H43H99/asus-prime-z370-a-ii-atx-lga1151-motherboard-prime-z370-a-ii,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI Z170A KRAIT GAMING 3X ATX LGA1151 Motherboard (Z170A KRAIT GAMING 3X),Z170A KRAIT GAMING 3X,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/2d10f9de5d7c551c77342728a7293bab.256p.jpg,https://pcpartpicker.com/product/GRvZxr/msi-motherboard-z170akraitgaming3x,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-B150M-D3H Micro ATX LGA1151 Motherboard (GA-B150M-D3H),GA-B150M-D3H,Gigabyte,https://images-na.ssl-images-amazon.com/images/I/61PthYs6rtL.jpg,https://pcpartpicker.com/product/k27CmG/gigabyte-motherboard-gab150md3h,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI Z170-A PRO ATX LGA1151 Motherboard (Z170-A PRO),Z170-A PRO,MSI,https://m.media-amazon.com/images/I/619MtI4nxvL.jpg,https://pcpartpicker.com/product/qkX2FT/msi-motherboard-z170apro,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-Z270P-D3 ATX LGA1151 Motherboard (GA-Z270P-D3),GA-Z270P-D3,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/9d86cbb5832e9edad8c305a34658309e.256p.jpg,https://pcpartpicker.com/product/WN98TW/gigabyte-ga-z270p-d3-atx-lga1151-motherboard-ga-z270p-d3,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI H110M PRO-D Micro ATX LGA1151 Motherboard (H110M PRO-D),H110M PRO-D,MSI,https://images-na.ssl-images-amazon.com/images/I/61aVNuJ22uL.jpg,https://pcpartpicker.com/product/3Zwqqs/msi-motherboard-h110mprod,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus H110M-C/CSM Micro ATX LGA1151 Motherboard (H110M-C/CSM),H110M-C/CSM,Asus,https://m.media-amazon.com/images/I/513rvmJ5NzL.jpg,https://pcpartpicker.com/product/WF8H99/asus-motherboard-h110mccsm,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
ASRock C246M WS Micro ATX LGA1151 Motherboard (C246M WS),C246M WS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/5824e575074d77a862b20dc31a0abf8d.256p.jpg,https://pcpartpicker.com/product/8fbwrH/asrock-c246m-ws-micro-atx-lga1151-motherboard-c246m-ws,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B250M PRO-VDH Micro ATX LGA1151 Motherboard (B250M PRO-VDH),B250M PRO-VDH,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/8b8db0fb715c1b3467e9b143c471e89a.256p.jpg,https://pcpartpicker.com/product/qjs8TW/msi-b250m-pro-vdh-micro-atx-lga1151-motherboard-b250m-pro-vdh,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-Z170-HD3P ATX LGA1151 Motherboard (GA-Z170-HD3P),GA-Z170-HD3P,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/c7b42e13637d4f4d39d7e87982478849.256p.jpg,https://pcpartpicker.com/product/mp8H99/gigabyte-motherboard-gaz170hd3p,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock B365 Pro4 ATX LGA1151 Motherboard (B365 Pro4),B365 Pro4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/fe5d9f5248603768fc736ddda80f445c.256p.jpg,https://pcpartpicker.com/product/3rNv6h/asrock-b365-pro4-atx-lga1151-motherboard-b365-pro4,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus H170 PRO GAMING ATX LGA1151 Motherboard (H170 PRO GAMING),H170 PRO GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/8cf333cb5260a92361ec2336d12c9a6c.256p.jpg,https://pcpartpicker.com/product/dk648d/asus-motherboard-h170progaming,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI Z170A GAMING PRO CARBON ATX LGA1151 Motherboard (Z170A GAMING PRO CARBON),Z170A GAMING PRO CARBON,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/c10baa1ae16f635d90bea22a3a342a17.256p.jpg,https://pcpartpicker.com/product/gpH48d/msi-motherboard-z170agamingprocarbon,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus STRIX Z270G Micro ATX LGA1151 Motherboard (STRIX Z270G),STRIX Z270G,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/1c3a10ba03c1a785f011d89af61d40ac.256p.jpg,https://pcpartpicker.com/product/WkRFf7/asus-strix-z270g-micro-atx-lga1151-motherboard-strix-z270g,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI Z270 PC MATE ATX LGA1151 Motherboard (Z270 PC MATE),Z270 PC MATE,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/9fc56f7695347940153f06f7115394d1.256p.jpg,https://pcpartpicker.com/product/QrPzK8/msi-z270-pc-mate-atx-lga1151-motherboard-z270-pc-mate,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock H110M-DGS Micro ATX LGA1151 Motherboard (H110M-DGS),H110M-DGS,ASRock,https://m.media-amazon.com/images/I/41QMfhxUfiL.jpg,https://pcpartpicker.com/product/7cTrxr/asrock-motherboard-h110mdgs,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Gigabyte GA-Z170XP-SLI ATX LGA1151 Motherboard (GA-Z170XP-SLI),GA-Z170XP-SLI,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/b1bc4857cf21d16768df22b0a98aaed5.256p.jpg,https://pcpartpicker.com/product/8q38TW/gigabyte-motherboard-gaz170xpsli,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B250M GAMING PRO Micro ATX LGA1151 Motherboard (B250M GAMING PRO),B250M GAMING PRO,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/8597c859a94ff7ec24d30d39fd6ec58f.256p.jpg,https://pcpartpicker.com/product/PZjWGX/msi-b250m-gaming-pro-micro-atx-lga1151-motherboard-b250m-gaming-pro,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus ROG MAXIMUS XI HERO ATX LGA1151 Motherboard (ROG MAXIMUS XI HERO),ROG MAXIMUS XI HERO,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/e9588012278868df5fef32fd604d2d8c.256p.jpg,https://pcpartpicker.com/product/PGTPxr/asus-rog-maximus-xi-hero-atx-lga1151-motherboard-rog-maximus-xi-hero,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Asus PRIME H270-PLUS-CSM ATX LGA1151 Motherboard (PRIME H270-PLUS-CSM),PRIME H270-PLUS-CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/286c18928cbd169d023e2dfa73341eb3.256p.jpg,https://pcpartpicker.com/product/3Phj4D/asus-prime-h270-plus-csm-atx-lga1151-motherboard-prime-h270-plus-csm,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus TUF Z390-PRO GAMING ATX LGA1151 Motherboard (TUF Z390-PRO GAMING),TUF Z390-PRO GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6e4738d5ec3637c5811bdc3ec96104c5.256p.jpg,https://pcpartpicker.com/product/vvx2FT/asus-tuf-z390-pro-gaming-atx-lga1151-motherboard-tuf-z390-pro-gaming,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte GA-B250M-D3H Micro ATX LGA1151 Motherboard (GA-B250M-D3H),GA-B250M-D3H,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/25f4eb94aac77aae57dd6216e9e47466.256p.jpg,https://pcpartpicker.com/product/86PzK8/gigabyte-ga-b250m-d3h-micro-atx-lga1151-motherboard-ga-b250m-d3h,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B365M-PRO-VH Micro ATX LGA1151 Motherboard (B365M PRO-VH),B365M PRO-VH,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/d99f5c787c137193d68e3c6786f278c6.256p.jpg,https://pcpartpicker.com/product/V9K2FT/msi-b365m-pro-vh-micro-atx-lga1151-motherboard-b365m-pro-vh,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus ROG STRIX Z370-G GAMING (WI-FI AC) Micro ATX LGA1151 Motherboard (STRIX Z370-G GAMING (WI-FI AC)),STRIX Z370-G GAMING (WI-FI AC,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/710cb362e01f53f1cef163dab6c4575c.256p.jpg,https://pcpartpicker.com/product/GPbkcf/asus-rog-strix-z370-g-gaming-wi-fi-ac-micro-atx-lga1151-motherboard-strix-z370-g-gaming-wi-fi-ac,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus PRIME B360M-K Micro ATX LGA1151 Motherboard (PRIME B360M-K),PRIME B360M-K,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6364c874ed3df5867a8e5c657672f861.256p.jpg,https://pcpartpicker.com/product/7TF48d/asus-prime-b360m-k-micro-atx-lga1151-motherboard-prime-b360m-k,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus H110M-E/M.2 Micro ATX LGA1151 Motherboard (H110M-E/M.2),H110M-E/M.2,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/881a10be1a37b9b56e5d95755674a2d1.256p.jpg,https://pcpartpicker.com/product/BfvZxr/asus-h110m-em2-micro-atx-lga1151-motherboard-h110m-em2,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
MSI H110M PRO-VH PLUS Micro ATX LGA1151 Motherboard (H110M PRO-VH PLUS),H110M PRO-VH PLUS,MSI,https://m.media-amazon.com/images/I/51KJGmUx+EL.jpg,https://pcpartpicker.com/product/ykPzK8/msi-h110m-pro-vh-plus-micro-atx-lga1151-motherboard-h110m-pro-vh-plus,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Asus ROG MAXIMUS VIII HERO ALPHA ATX LGA1151 Motherboard (ROG MAXIMUS VIII HERO ALPHA),ROG MAXIMUS VIII HERO ALPHA,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/53b38f8f982bfbe7fbffd2eaa7c6c365.256p.jpg,https://pcpartpicker.com/product/ntnG3C/asus-motherboard-rogmaximusviiiheroalpha,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus Q170M-C/CSM Micro ATX LGA1151 Motherboard (Q170M-C/CSM),Q170M-C/CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/5310cb8922f6fa1ff8dc405f065e9742.256p.jpg,https://pcpartpicker.com/product/wY98TW/asus-motherboard-q170mccsm,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI H110M PRO-VD PLUS Micro ATX LGA1151 Motherboard (H110M PRO-VD PLUS),H110M PRO-VD PLUS,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/4cc84b103de8bd40f115c423c41d3312.256p.jpg,https://pcpartpicker.com/product/LygPxr/msi-h110m-pro-vd-plus-micro-atx-lga1151-motherboard-h110m-pro-vd-plus,LGA 1151,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
ASRock Z270 Extreme4 ATX LGA1151 Motherboard (Z270 Extreme4),Z270 Extreme4,ASRock,https://m.media-amazon.com/images/I/51MswavqT+L.jpg,https://pcpartpicker.com/product/z2Z2FT/asrock-z270-extreme4-atx-lga1151-motherboard-z270-extreme4,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B150M MORTAR Micro ATX LGA1151 Motherboard (B150M MORTAR),B150M MORTAR,MSI,https://m.media-amazon.com/images/I/61Fyp8jHeGL.jpg,https://pcpartpicker.com/product/kGcMnQ/msi-motherboard-b150mmortar,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus STRIX H270F GAMING ATX LGA1151 Motherboard (STRIX H270F GAMING),STRIX H270F GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/119ab2290ef7f131fd1a8b5a8473ffac.256p.jpg,https://pcpartpicker.com/product/rKx9TW/asus-strix-h270f-gaming-atx-lga1151-motherboard-strix-h270f-gaming,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus STRIX B250F GAMING ATX LGA1151 Motherboard (STRIX B250F GAMING),STRIX B250F GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/94754ffd512082af84ba49c5ee1ea7d4.256p.jpg,https://pcpartpicker.com/product/kY8H99/asus-strix-b250f-gaming-atx-lga1151-motherboard-strix-b250f-gaming,LGA 1151,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
