name,image,url,size,offers
Fractal Design Define 7 Mini MicroATX Mini Tower Case (FD-C-DEF7M-01),https://cdna.pcpartpicker.com/static/forever/images/product/3696ffa5c550ac0a2c4fc20bdc999fde.256p.jpg,https://pcpartpicker.com/product/GDYmP6/fractal-design-define-7-mini-microatx-mini-tower-case-fd-c-def7m-01,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}]"
Fractal Design Define 7 Mini MicroATX Mini Tower Case (FD-C-DEF7M-02),https://cdna.pcpartpicker.com/static/forever/images/product/0e48b6ad07863abdeb2d79a883555acf.256p.jpg,https://pcpartpicker.com/product/Mg92FT/fractal-design-define-7-mini-microatx-mini-tower-case-fd-c-def7m-02,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}]"
Fractal Design Define Mini MicroATX Mini Tower Case (FD-CA-DEF-MINI-BL),https://cdna.pcpartpicker.com/static/forever/images/product/2010d4cdac096b84c5e2d7ebcaaaa113.256p.jpg,https://pcpartpicker.com/product/jw4gXL/fractal-design-case-fdcadefminibl,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}]"
Fractal Design Define Mini C MicroATX Mid Tower Case (FD-CA-DEF-MINI-C-BK-W),https://cdna.pcpartpicker.com/static/forever/images/product/ae123a856dfa937f94cfe464f3506cde.256p.jpg,https://pcpartpicker.com/product/X44NnQ/fractal-design-define-mini-c-with-window-microatx-mid-tower-case-fd-ca-def-mini-c-bk-w,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}]"
Fractal Design Define R5 ATX Mid Tower Case (FD-CA-DEF-R5-BK),https://cdna.pcpartpicker.com/static/forever/images/product/3803ebb09f64ddc954a86cb7b45a8ebd.256p.jpg,https://pcpartpicker.com/product/sjX2FT/fractal-design-case-fdcadefr5bk,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/7/3639231/fractal-design-define-r5-black-atx-gehause-ohne-ne""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/7/384251/fractal-design-define-r5-black""}]"
Asus TUF Gaming GT502 ATX Mid Tower Case (GT502/BLK/TG//),https://cdna.pcpartpicker.com/static/forever/images/product/5deeaf924f2581fd0676d61583a3246a.256p.jpg,https://pcpartpicker.com/product/gQC48d/asus-tuf-gaming-gt502-atx-mid-tower-case-gt502blktg,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/7/3639254/asus-tuf-gaming-gt502-atx-midi-tower-gaming-gehaus""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639299/asus-tuf-gaming-gt502-plus-schwarz-atx-midi-tower-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/7/3639252/asus-tuf-gaming-gt502-schwarz-atx-midi-tower-gamin""}, {""retailer"": ""computeruniverse.net"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/7/3639327/asus-tuf-gaming-gt502-plus-wei-atx-midi-tower-gami""}, {""retailer"": ""powerlab.fr"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/7/2098143/asus-tuf-gaming-gt502-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/7/2164956/asus-tuf-gaming-gt502-noir""}]"
Asus TUF Gaming GT502 ATX Mid Tower Case (GT502/WHT/TG//),https://cdna.pcpartpicker.com/static/forever/images/product/0e4ac173613cc6d77a97a1822a16cb01.256p.jpg,https://pcpartpicker.com/product/nrxxFT/asus-tuf-gaming-gt502-atx-mid-tower-case-gt502whttg,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/7/3639254/asus-tuf-gaming-gt502-atx-midi-tower-gaming-gehaus""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639299/asus-tuf-gaming-gt502-plus-schwarz-atx-midi-tower-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/7/3639252/asus-tuf-gaming-gt502-schwarz-atx-midi-tower-gamin""}, {""retailer"": ""computeruniverse.net"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/7/3639327/asus-tuf-gaming-gt502-plus-wei-atx-midi-tower-gami""}, {""retailer"": ""powerlab.fr"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/7/2098143/asus-tuf-gaming-gt502-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/7/2164956/asus-tuf-gaming-gt502-noir""}]"
NZXT H5 Elite ATX Mid Tower Case (CC-H51EB-01),https://m.media-amazon.com/images/I/31sCEpDLi3L.jpg,https://pcpartpicker.com/product/FbWzK8/nzxt-h5-elite-atx-mid-tower-case-cc-h51eb-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""123"", ""url"": ""https://www.gputracker.eu/si-click/7/3639259/nzxt-h5-elite-midi-tower-atx-gehause-weiss-mit-sic""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3547971/nzxt-cc-h51ew-01-nzxt-h5-elite-white""}, {""retailer"": ""reichelt.de"", ""price"": ""186"", ""url"": ""https://www.gputracker.eu/si-click/7/3547981/nzxt-cm-h71ew-02-nzxt-h5-elite-2023-white""}]"
NZXT H5 Elite ATX Mid Tower Case (CC-H51EW-01),https://m.media-amazon.com/images/I/41WAj8IVlTL.jpg,https://pcpartpicker.com/product/3g8bt6/nzxt-h5-elite-atx-mid-tower-case-cc-h51ew-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""123"", ""url"": ""https://www.gputracker.eu/si-click/7/3639259/nzxt-h5-elite-midi-tower-atx-gehause-weiss-mit-sic""}, {""retailer"": ""reichelt.de"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/7/3547971/nzxt-cc-h51ew-01-nzxt-h5-elite-white""}, {""retailer"": ""reichelt.de"", ""price"": ""186"", ""url"": ""https://www.gputracker.eu/si-click/7/3547981/nzxt-cm-h71ew-02-nzxt-h5-elite-2023-white""}]"
Fractal Design Node 804 MicroATX Mid Tower Case (FD-CA-NODE-804-BL-W),https://cdna.pcpartpicker.com/static/forever/images/product/9886185e66d27730b7d04cc2f26c232e.256p.jpg,https://pcpartpicker.com/product/yTdqqs/fractal-design-case-fdcanode804blw,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/3639186/fractal-design-node-804-black-matx-gehause-mit-acr""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/384228/fractal-design-node-804-noir""}]"
Asus TUF Gaming GT501 ATX Mid Tower Case (GT501),https://cdna.pcpartpicker.com/static/forever/images/product/ca3e134af890a43c5dc611107cc87850.256p.jpg,https://pcpartpicker.com/product/FRm323/asus-tuf-gaming-gt501-atx-mid-tower-case-gt501,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639263/asus-tuf-gaming-gt501-atx-midi-tower-gaming-gehaus""}]"
Asus TUF Gaming GT501 ATX Mid Tower Case (TUF Gaming GT501 White Edition),https://cdna.pcpartpicker.com/static/forever/images/product/60f033bccfb485caa35bc82a51763368.256p.jpg,https://pcpartpicker.com/product/PwsnTW/asus-tuf-gaming-gt501-atx-mid-tower-case-tuf-gaming-gt501-white-edition,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639263/asus-tuf-gaming-gt501-atx-midi-tower-gaming-gehaus""}]"
Fractal Design Meshify 2 Compact ATX Mid Tower Case (FD-C-MES2C-01),https://cdna.pcpartpicker.com/static/forever/images/product/d56f9c8e0c0a09a8bb5cd06616378a52.256p.jpg,https://pcpartpicker.com/product/7TBG3C/fractal-design-meshify-2-compact-atx-mid-tower-case-fd-c-mes2c-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639190/fractal-design-meshify-2-compact-lite-white-tg-cle""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/1790269/fractal-design-meshify-2-compact-lite-rgb-tg-noir""}, {""retailer"": ""computeruniverse.net"", ""price"": ""148"", ""url"": ""https://www.gputracker.eu/si-click/7/3639269/fractal-design-meshify-2-compact-rgb-white-tg-clea""}, {""retailer"": ""ldlc.com"", ""price"": ""155"", ""url"": ""https://www.gputracker.eu/si-click/7/3760247/fractal-design-meshify-2-compact-rgb-noir""}]"
Fractal Design Meshify 2 Compact Lite ATX Mid Tower Case (FD-C-MEL2C-03),https://cdna.pcpartpicker.com/static/forever/images/product/8c68df40633df0a799f82e3f607c8c8a.256p.jpg,https://pcpartpicker.com/product/v3hFf7/fractal-design-meshify-2-compact-lite-atx-mid-tower-case-fd-c-mel2c-03,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639190/fractal-design-meshify-2-compact-lite-white-tg-cle""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/1790269/fractal-design-meshify-2-compact-lite-rgb-tg-noir""}]"
Fractal Design Meshify 2 Compact Lite ATX Mid Tower Case (FD-C-MEL2C-04),https://cdna.pcpartpicker.com/static/forever/images/product/57c436d40b4bca7a22224cefa8bb0cf0.256p.jpg,https://pcpartpicker.com/product/XyjBD3/fractal-design-meshify-2-compact-lite-atx-mid-tower-case-fd-c-mel2c-04,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639190/fractal-design-meshify-2-compact-lite-white-tg-cle""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/1790269/fractal-design-meshify-2-compact-lite-rgb-tg-noir""}]"
Fractal Design Meshify 2 Lite ATX Mid Tower Case (FD-C-MEL2A-03),https://cdna.pcpartpicker.com/static/forever/images/product/e560ab945904883de187cc9d85aae30d.256p.jpg,https://pcpartpicker.com/product/dXwypg/fractal-design-meshify-2-lite-atx-mid-tower-case-fd-c-mel2a-03,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639190/fractal-design-meshify-2-compact-lite-white-tg-cle""}, {""retailer"": ""computeruniverse.net"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/7/3639199/fractal-design-meshify-2-lite-white-tg-clear-tint-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""136"", ""url"": ""https://www.gputracker.eu/si-click/7/3639228/fractal-design-meshify-2-lite-black-tg-light-tint-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/1790269/fractal-design-meshify-2-compact-lite-rgb-tg-noir""}]"
Fractal Design Meshify 2 Lite ATX Mid Tower Case (FD-C-MEL2A-04),https://cdna.pcpartpicker.com/static/forever/images/product/82ee84bd94a31de2432375fc204380db.256p.jpg,https://pcpartpicker.com/product/P3YmP6/fractal-design-meshify-2-lite-atx-mid-tower-case-fd-c-mel2a-04,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639190/fractal-design-meshify-2-compact-lite-white-tg-cle""}, {""retailer"": ""computeruniverse.net"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/7/3639199/fractal-design-meshify-2-lite-white-tg-clear-tint-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""136"", ""url"": ""https://www.gputracker.eu/si-click/7/3639228/fractal-design-meshify-2-lite-black-tg-light-tint-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/1790269/fractal-design-meshify-2-compact-lite-rgb-tg-noir""}]"
Fractal Design Meshify 2 Lite ATX Mid Tower Case (FD-C-MEL2A-05),https://cdna.pcpartpicker.com/static/forever/images/product/8ceeec263f829308b4a3166926eec352.256p.jpg,https://pcpartpicker.com/product/J8t9TW/fractal-design-meshify-2-lite-atx-mid-tower-case-fd-c-mel2a-05,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""119"", ""url"": ""https://www.gputracker.eu/si-click/7/3639190/fractal-design-meshify-2-compact-lite-white-tg-cle""}, {""retailer"": ""computeruniverse.net"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/7/3639199/fractal-design-meshify-2-lite-white-tg-clear-tint-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""136"", ""url"": ""https://www.gputracker.eu/si-click/7/3639228/fractal-design-meshify-2-lite-black-tg-light-tint-""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/7/1790269/fractal-design-meshify-2-compact-lite-rgb-tg-noir""}]"
Thermaltake The Tower 200 Mini ITX Tower Case (CA-1X9-00S1WN-00),https://cdna.pcpartpicker.com/static/forever/images/product/2680eae6aa69691ee31a8fb0cb1aa671.256p.jpg,https://pcpartpicker.com/product/ktWJ7P/thermaltake-the-tower-200-mini-itx-tower-case-ca-1x9-00s1wn-00,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/7/3639174/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/2464592/tt-37810-thermaltake-the-tower-200-mini-itx-schwar""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/7/3639195/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/7/3639201/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/7/3639233/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/7/2796298/tt-39425-thermaltake-the-tower-200-racing-green-mi""}, {""retailer"": ""reichelt.de"", ""price"": ""123"", ""url"": ""https://www.gputracker.eu/si-click/7/2796300/tt-41044-thermaltake-the-tower-200-bumblebee-mini-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/3639235/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/3639237/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}]"
Thermaltake The Tower 200 Mini ITX Tower Case (CA-1X9-00S6WN-00),https://cdna.pcpartpicker.com/static/forever/images/product/59e6b3f381a804435314d7aa043403d2.256p.jpg,https://pcpartpicker.com/product/rgP8TW/thermaltake-the-tower-200-mini-itx-tower-case-ca-1x9-00s6wn-00,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/7/3639174/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/2464592/tt-37810-thermaltake-the-tower-200-mini-itx-schwar""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/7/3639195/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/7/3639201/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/7/3639233/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""reichelt.de"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/7/2796298/tt-39425-thermaltake-the-tower-200-racing-green-mi""}, {""retailer"": ""reichelt.de"", ""price"": ""123"", ""url"": ""https://www.gputracker.eu/si-click/7/2796300/tt-41044-thermaltake-the-tower-200-bumblebee-mini-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/3639235/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/7/3639237/thermaltake-the-tower-200-mini-tower-mini-itx-geha""}]"
Fractal Design Define 7 Compact ATX Mid Tower Case (FD-C-DEF7C-01),https://cdna.pcpartpicker.com/static/forever/images/product/94be643ea4729251648e246257a1b7e1.256p.jpg,https://pcpartpicker.com/product/xmH8TW/fractal-design-define-7-compact-atx-mid-tower-case-fd-c-def7c-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639232/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/7/3639239/fractal-design-define-7-compact-atx-gaming-gehause""}]"
Fractal Design Define C ATX Mid Tower Case (FD-CA-DEF-C-BK),https://cdna.pcpartpicker.com/static/forever/images/product/9fbbad1a3b58a9fb381b803fd6cb818f.256p.jpg,https://pcpartpicker.com/product/gvbkcf/fractal-design-define-c-atx-mid-tower-case-fd-ca-def-c-bk,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639232/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639200/fractal-design-define-7-nano-itx-gaming-gehause-bl""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/384143/fractal-design-define-c-noir""}, {""retailer"": ""computeruniverse.net"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/7/3639231/fractal-design-define-r5-black-atx-gehause-ohne-ne""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/7/3639239/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/7/384251/fractal-design-define-r5-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/7/3639357/fractal-design-define-7-atx-gaming-gehause-solid-s""}, {""retailer"": ""ldlc.com"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/7/384313/fractal-design-define-xl-r2-black-pearl""}, {""retailer"": ""computeruniverse.net"", ""price"": ""252"", ""url"": ""https://www.gputracker.eu/si-click/7/3639393/fractal-design-define-7-xl-gaming-gehause-schwarz-""}]"
Fractal Design Define S ATX Mid Tower Case (FD-CA-DEF-S-BK),https://cdna.pcpartpicker.com/static/forever/images/product/7acea57a35cc428f2ca379748419afcc.256p.jpg,https://pcpartpicker.com/product/svVBD3/fractal-design-case-fdcadefsbk,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639232/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639200/fractal-design-define-7-nano-itx-gaming-gehause-bl""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/384143/fractal-design-define-c-noir""}, {""retailer"": ""computeruniverse.net"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/7/3639231/fractal-design-define-r5-black-atx-gehause-ohne-ne""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/7/3639239/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/7/384251/fractal-design-define-r5-black""}, {""retailer"": ""computeruniverse.net"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/7/3639357/fractal-design-define-7-atx-gaming-gehause-solid-s""}, {""retailer"": ""ldlc.com"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/7/384313/fractal-design-define-xl-r2-black-pearl""}, {""retailer"": ""computeruniverse.net"", ""price"": ""252"", ""url"": ""https://www.gputracker.eu/si-click/7/3639393/fractal-design-define-7-xl-gaming-gehause-schwarz-""}]"
Fractal Design Define 7 ATX Mid Tower Case (FD-C-DEF7A-01),https://cdna.pcpartpicker.com/static/forever/images/product/0b1d8d06f03a6f582a41419253bab136.256p.jpg,https://pcpartpicker.com/product/L8xbt6/fractal-design-define-7-atx-mid-tower-case-fd-c-def7a-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639200/fractal-design-define-7-nano-itx-gaming-gehause-bl""}, {""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639232/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/7/3639239/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/7/3639357/fractal-design-define-7-atx-gaming-gehause-solid-s""}, {""retailer"": ""computeruniverse.net"", ""price"": ""252"", ""url"": ""https://www.gputracker.eu/si-click/7/3639393/fractal-design-define-7-xl-gaming-gehause-schwarz-""}]"
Fractal Design Define 7 ATX Mid Tower Case (FD-C-DEF7A-06),https://m.media-amazon.com/images/I/31Ad+LJr0oL.jpg,https://pcpartpicker.com/product/C76qqs/fractal-design-define-7-atx-mid-tower-case-fd-c-def7a-06,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639200/fractal-design-define-7-nano-itx-gaming-gehause-bl""}, {""retailer"": ""computeruniverse.net"", ""price"": ""116"", ""url"": ""https://www.gputracker.eu/si-click/7/3639232/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/7/3639241/fractal-design-define-7-mini-gaming-gehause-black-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""141"", ""url"": ""https://www.gputracker.eu/si-click/7/3639239/fractal-design-define-7-compact-atx-gaming-gehause""}, {""retailer"": ""computeruniverse.net"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/7/3639357/fractal-design-define-7-atx-gaming-gehause-solid-s""}, {""retailer"": ""computeruniverse.net"", ""price"": ""252"", ""url"": ""https://www.gputracker.eu/si-click/7/3639393/fractal-design-define-7-xl-gaming-gehause-schwarz-""}]"
MSI MAG VAMPIRIC 300R ATX Mid Tower Case (MAG VAMPIRIC 300R),https://cdna.pcpartpicker.com/static/forever/images/product/9ce2a3873aa9a835fbe4640ac420cb90.256p.jpg,https://pcpartpicker.com/product/qbPQzy/msi-mag-vampiric-300r-atx-mid-tower-case-mag-vampiric-300r,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/7/3639197/msi-mag-vampiric-300r-midi-tower-gaming-gehause-tg""}]"
Fractal Design Pop XL Air ATX Full Tower Case (FD-C-POR1X-06),https://cdna.pcpartpicker.com/static/forever/images/product/048e9d2f829061df55885fb8eabd5952.256p.jpg,https://pcpartpicker.com/product/8qFbt6/fractal-design-pop-xl-air-atx-full-tower-case-fd-c-por1x-06,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/7/3639268/fractal-design-pop-xl-air-rgb-black-mit-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/7/3639240/fractal-design-pop-xl-air-rgb-white-mit-seitenfens""}]"
Fractal Design Pop XL Air ATX Full Tower Case (FD-C-POR1X-01),https://cdna.pcpartpicker.com/static/forever/images/product/be8f8fb4a277ff7fef24355b9b66aa7d.256p.jpg,https://pcpartpicker.com/product/xdRYcf/fractal-design-pop-xl-air-atx-full-tower-case-fd-c-por1x-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/7/3639268/fractal-design-pop-xl-air-rgb-black-mit-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/7/3639240/fractal-design-pop-xl-air-rgb-white-mit-seitenfens""}]"
Thermaltake Ceres 500 ATX Mid Tower Case (CA-1X5-00M1WN-00),https://m.media-amazon.com/images/I/41hy8BkhKIL.jpg,https://pcpartpicker.com/product/vBgFf7/thermaltake-ceres-500-atx-mid-tower-case-ca-1x5-00m1wn-00,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3639192/thermaltake-lcd-panel-kit-snow-white-for-ceres-500""}, {""retailer"": ""computeruniverse.net"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/7/3639191/thermaltake-lcd-panel-kit-black-for-ceres-500-tg-a""}, {""retailer"": ""computeruniverse.net"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/7/3639260/thermaltake-ceres-500-tg-argb-mid-tower-gehause-se""}, {""retailer"": ""computeruniverse.net"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/7/3639303/thermaltake-ceres-500-tg-argb-mid-tower-gehause-se""}]"
