name,image,url,brand,VRAM,model,vram_gb,g3d_mark,g2d_mark,tdp,product_code,offers
Gainward Ghost OC GeForce RTX 4060 Ti 8 GB Video Card (NE6406TT19P1-1060B),https://cdna.pcpartpicker.com/static/forever/images/product/322b23fc8db5f2a8a7e9731ebe35095c.256p.jpg,https://pcpartpicker.com/product/Fwgrxr/gainward-ghost-oc-geforce-rtx-4060-ti-8-gb-video-card-ne6406tt19p1-1060b,GeForce,3,RTX 4060 Ti,8,22726,1077,160,NE6406TT19P1-1060B,[]
Asus Phoenix GeForce GTX 1050 Ti 4 GB Video Card (PH-GTX1050TI-4G),https://cdna.pcpartpicker.com/static/forever/images/product/7b4b7437d57e580d290c9da764e8decf.256p.jpg,https://pcpartpicker.com/product/6hKhP6/asus-geforce-gtx-1050-ti-4gb-phoenix-video-card-ph-gtx1050ti-4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,PH-GTX1050TI-4G,[]
Palit StormX GeForce GTX 1050 Ti 4 GB Video Card (NE5105T018G1-1070F),https://cdna.pcpartpicker.com/static/forever/images/product/b5085de8608652aaa8887a68642fcd36.256p.jpg,https://pcpartpicker.com/product/KHRFf7/palit-geforce-gtx-1050-ti-4gb-stormx-video-card-ne5105t018g1-1070f,GeForce,4,GTX 1050 Ti,4,6323,648,75,NE5105T018G1-1070F,[]
MSI GAMING X GeForce GTX 1050 Ti 4 GB Video Card (GTX 1050 Ti GAMING X 4G),https://cdna.pcpartpicker.com/static/forever/images/product/c83c230ad5684114f875aec6dc2e8fa6.256p.jpg,https://pcpartpicker.com/product/H97CmG/msi-geforce-gtx-1050-ti-4-gb-gaming-x-4g-video-card-gtx-1050-ti-gaming-x-4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,GTX 1050 Ti GAMING X 4G,[]
Gigabyte GAMING GeForce GTX 1050 Ti 4 GB Video Card (GV-N105TG1 GAMING-4GD),https://cdna.pcpartpicker.com/static/forever/images/product/d66664842af45d6fdb44cec72571512c.256p.jpg,https://pcpartpicker.com/product/yprcCJ/gigabyte-geforce-gtx-1050-ti-4gb-g1-gaming-video-card-gv-n105tg1-gaming-4gd,GeForce,4,GTX 1050 Ti,4,6323,648,75,GV-N105TG1 GAMING-4GD,[]
Zotac MINI GeForce GTX 1050 Ti 4 GB Video Card (ZT-P10510A-10L),https://images-na.ssl-images-amazon.com/images/I/51AGhmgc6EL.jpg,https://pcpartpicker.com/product/NndFf7/zotac-geforce-gtx-1050-ti-4gb-mini-video-card-zt-p10510a-10l,GeForce,4,GTX 1050 Ti,4,6323,648,75,ZT-P10510A-10L,[]
Asus CERBERUS GeForce GTX 1050 Ti 4 GB Video Card (CERBERUS-GTX1050TI-A4G),https://images-eu.ssl-images-amazon.com/images/I/41IeapNiC%2BL.jpg,https://pcpartpicker.com/product/Bzvbt6/asus-geforce-gtx-1050-ti-4gb-cerberus-video-card-cerberus-gtx1050ti-a4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,CERBERUS-GTX1050TI-A4G,[]
Gigabyte GV-N105TOC-4GD GeForce GTX 1050 Ti 4 GB Video Card (GV-N105TOC-4GD),https://cdna.pcpartpicker.com/static/forever/images/product/6a3571bd1f0174ddd7ecb8485728662b.256p.jpg,https://pcpartpicker.com/product/7Ks8TW/gigabyte-geforce-gtx-1050-ti-4gb-video-card-gv-n105toc-4gd,GeForce,4,GTX 1050 Ti,4,6323,648,75,GV-N105TOC-4GD,[]
Asus STRIX GeForce GTX 1050 Ti 4 GB Video Card (STRIX-GTX1050TI-O4G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/693777ec9e78f43200a7751cd07ddd50.256p.jpg,https://pcpartpicker.com/product/RDQRsY/asus-geforce-gtx-1050-ti-4gb-strix-video-card-strix-gtx1050ti-o4g-gaming,GeForce,4,GTX 1050 Ti,4,6323,648,75,STRIX-GTX1050TI-O4G-GAMING,[]
Gigabyte GV-N105TD5-4GD GeForce GTX 1050 Ti 4 GB Video Card (GV-N105TD5-4GD),https://m.media-amazon.com/images/I/41P8R+qMDwL.jpg,https://pcpartpicker.com/product/8fx9TW/gigabyte-geforce-gtx-1050-ti-4gb-video-card-gv-n105td5-4gd,GeForce,4,GTX 1050 Ti,4,6323,648,75,GV-N105TD5-4GD,[]
MSI GTX 1050 Ti 4G OC GeForce GTX 1050 Ti 4 GB Video Card (GTX 1050 Ti 4G OC),https://m.media-amazon.com/images/I/516-ZFNsNmL.jpg,https://pcpartpicker.com/product/ttQRsY/msi-geforce-gtx-1050-ti-4gb-video-card-gtx-1050-ti-4g-oc,GeForce,4,GTX 1050 Ti,4,6323,648,75,GTX 1050 Ti 4G OC,[]
Zotac ZT-P10510B-10L GeForce GTX 1050 Ti 4 GB Video Card (ZT-P10510B-10L),https://cdna.pcpartpicker.com/static/forever/images/product/334223e1c3eeff21939473ffadd7fff7.256p.jpg,https://pcpartpicker.com/product/LrmxFT/zotac-geforce-gtx-1050-ti-4gb-oc-edition-video-card-zt-p10510b-10l,GeForce,4,GTX 1050 Ti,4,6323,648,75,ZT-P10510B-10L,[]
Gigabyte WINDFORCE OC GeForce GTX 1050 Ti 4 GB Video Card (GV-N105TWF2OC-4GD),https://m.media-amazon.com/images/I/41UqHY7dOAL.jpg,https://pcpartpicker.com/product/9V2rxr/gigabyte-geforce-gtx-1050-ti-4gb-windforce-oc-video-card-gv-n105twf2oc-4gd,GeForce,4,GTX 1050 Ti,4,6323,648,75,GV-N105TWF2OC-4GD,[]
Gigabyte OC Low Profile GeForce GTX 1050 Ti 4 GB Video Card (GV-N105TOC-4GL),https://m.media-amazon.com/images/I/41xOQb-ri8L.jpg,https://pcpartpicker.com/product/Dw4NnQ/gigabyte-geforce-gtx-1050-ti-4gb-oc-low-profile-video-card-gv-n105toc-4gl,GeForce,4,GTX 1050 Ti,4,6323,648,75,GV-N105TOC-4GL,[]
Asus CERBERUS GeForce GTX 1050 Ti 4 GB Video Card (CERBERUS-GTX1050TI-O4G),https://cdna.pcpartpicker.com/static/forever/images/product/b68edf9e1f8d8e697043d269a78d5604.256p.jpg,https://pcpartpicker.com/product/3xCD4D/asus-geforce-gtx-1050-ti-4gb-cerberus-video-card-cerberus-gtx1050ti-o4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,CERBERUS-GTX1050TI-O4G,[]
MSI GAMING GeForce GTX 1050 Ti 4 GB Video Card (GTX 1050 Ti GAMING 4G),https://cdna.pcpartpicker.com/static/forever/images/product/92af6e4e6781a7199eb18b01be388dd6.256p.jpg,https://pcpartpicker.com/product/Hcx2FT/msi-geforce-gtx-1050-ti-4gb-video-card-gtx-1050-ti-gaming-4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,GTX 1050 Ti GAMING 4G,[]
GALAX OC GeForce GTX 1050 Ti 4 GB Video Card (50IQH8DSN8OC),https://cdna.pcpartpicker.com/static/forever/images/product/9ef1701d0aa77d30020a15a6a791e698.256p.jpg,https://pcpartpicker.com/product/9Z648d/galax-geforce-gtx-1050-ti-4gb-oc-video-card-50iqh8dsn8oc,GeForce,4,GTX 1050 Ti,4,6323,648,75,50IQH8DSN8OC,[]
MSI AERO ITX GeForce GTX 1050 Ti 4 GB Video Card (GTX 1050 Ti AERO ITX 4G OC),https://cdna.pcpartpicker.com/static/forever/images/product/37a2c53b2f511452c1f5f91f711caea8.256p.jpg,https://pcpartpicker.com/product/x7Jkcf/msi-geforce-gtx-1050-ti-4gb-video-card-gtx-1050-ti-aero-itx-4g-oc,GeForce,4,GTX 1050 Ti,4,6323,648,75,GTX 1050 Ti AERO ITX 4G OC,[]
Asus DUAL GeForce GTX 1050 Ti 4 GB Video Card (DUAL-GTX1050TI-4G),https://images-na.ssl-images-amazon.com/images/I/51VIqTTZ4xL.jpg,https://pcpartpicker.com/product/MndFf7/asus-geforce-gtx-1050-ti-4gb-dual-video-card-dual-gtx1050ti-4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,DUAL-GTX1050TI-4G,[]
PNY VCGGTX1050T4XGPB-OC GeForce GTX 1050 Ti 4 GB Video Card (VCGGTX1050T4XGPB-OC),https://m.media-amazon.com/images/I/51xyNuAdEyL.jpg,https://pcpartpicker.com/product/VjRFf7/pny-geforce-gtx-1050-ti-4gb-video-card-vcggtx1050t4xgpb-oc,GeForce,4,GTX 1050 Ti,4,6323,648,75,VCGGTX1050T4XGPB-OC,[]
Zotac ZT-P10510E-10L GeForce GTX 1050 Ti 4 GB Video Card (ZT-P10510E-10L),https://m.media-amazon.com/images/I/418QiCnU2-L.jpg,https://pcpartpicker.com/product/vVp323/zotac-geforce-gtx-1050-ti-4gb-low-profile-video-card-zt-p10510e-10l,GeForce,4,GTX 1050 Ti,4,6323,648,75,ZT-P10510E-10L,[]
Asus GTX1050TI-O4G-LP-BRK GeForce GTX 1050 Ti 4 GB Video Card (GTX1050TI-O4G-LP-BRK),https://cdna.pcpartpicker.com/static/forever/images/product/adfb1170410955d87e27f17e03edf6b2.256p.jpg,https://pcpartpicker.com/product/GsgzK8/asus-geforce-gtx-1050-ti-4-gb-lp-video-card-gtx1050ti-o4g-lp-brk,GeForce,4,GTX 1050 Ti,4,6323,648,75,GTX1050TI-O4G-LP-BRK,[]
Inno3D Twin X2 GeForce GTX 1050 Ti 4 GB Video Card (N105T-1DDV-M5CM),https://cdna.pcpartpicker.com/static/forever/images/product/fc99387dc44341febe87eae7cee52988.256p.jpg,https://pcpartpicker.com/product/Px2rxr/inno3d-geforce-gtx-1050-ti-4gb-twin-x2-video-card-n105t-1ddv-m5cm,GeForce,4,GTX 1050 Ti,4,6323,648,75,N105T-1DDV-M5CM,"[{""retailer"": ""eBay"", ""price"": ""319.95"", ""url"": ""https://geizhals.de/redir/AgAAAKEUZ9wfmn7j3LcvNxQ0WcNshY8LH5sO8Znl5l2yRylXkWWVthsI1h8dP0dNBOYDa08V5CEMJJ-qFNtvqAGJ76fVS4rTZW71kObwGp5DXYAPXP4jHEz1NlIrokY_J3UNRuXF36Zr-WYB32JYeO4Dg6ovnL_byVXRF0bY8JNTcjH4-TbTD4fBnwz5vf36u6njdbFzRg2zcnhCFMlodFVsTT1Rox8MyfXzmPeBo1NeQR6u"", ""source"": ""geizhals""}]"
Asus Expedition OC GeForce GTX 1050 Ti 4 GB Video Card (EX-GTX1050TI-O4G),https://m.media-amazon.com/images/I/51s-moa-k6L.jpg,https://pcpartpicker.com/product/yLKhP6/asus-geforce-gtx-1050-ti-4gb-expedition-oc-video-card-ex-gtx1050ti-o4g,GeForce,4,GTX 1050 Ti,4,6323,648,75,EX-GTX1050TI-O4G,[]
Palit KalmX GeForce GTX 1050 Ti 4 GB Video Card (NE5105T018G1-1070H),https://m.media-amazon.com/images/I/51Ksg8kFoYL.jpg,https://pcpartpicker.com/product/Tj98TW/palit-geforce-gtx-1050-ti-4gb-kalmx-video-card-ne5105t018g1-1070h,GeForce,4,GTX 1050 Ti,4,6323,648,75,NE5105T018G1-1070H,[]
PNY VCGGTX1050T4PB GeForce GTX 1050 Ti 4 GB Video Card (VCGGTX1050T4PB),https://m.media-amazon.com/images/I/41EqImt59yL.jpg,https://pcpartpicker.com/product/mbRFf7/pny-geforce-gtx-1050-ti-4gb-video-card-vcggtx1050t4pb,GeForce,4,GTX 1050 Ti,4,6323,648,75,VCGGTX1050T4PB,[]
Palit Dual OC GeForce GTX 1050 Ti 4 GB Video Card (NE5105TS18G1-1071D),https://m.media-amazon.com/images/I/51xWVS9VBqL.jpg,https://pcpartpicker.com/product/zCbTwP/palit-geforce-gtx-1050-ti-4-gb-dual-oc-video-card-ne5105ts18g1-1071d,GeForce,4,GTX 1050 Ti,4,6323,648,75,NE5105TS18G1-1071D,[]
KFA2 OC GeForce GTX 1050 Ti 4 GB Video Card (50IQH8DSN8OK),https://images-eu.ssl-images-amazon.com/images/I/51%2ByAq3urNL.jpg,https://pcpartpicker.com/product/XsmxFT/kfa2-geforce-gtx-1050-2gb-video-card-50iqh8dsn8ok,GeForce,4,GTX 1050 Ti,4,6323,648,75,50IQH8DSN8OK,[]
Inno3D Compact GeForce GTX 1050 Ti 4 GB Video Card (N105T-1SDV-M5CM),https://cdna.pcpartpicker.com/static/forever/images/product/7e454ad3bb05c36d55ad164e6a691bde.256p.jpg,https://pcpartpicker.com/product/dndFf7/inno3d-geforce-gtx-1050-ti-4gb-compact-video-card-n105t-1sdv-m5cm,GeForce,4,GTX 1050 Ti,4,6323,648,75,N105T-1SDV-M5CM,[]
Inno3D N105T2-1SDV-M5CM GeForce GTX 1050 Ti 4 GB Video Card (N105T2-1SDV-M5CM),https://cdna.pcpartpicker.com/static/forever/images/product/3e79c7608478f622be2a7f5a4a586011.256p.jpg,https://pcpartpicker.com/product/DgqBD3/inno3d-geforce-gtx-1050-ti-4-gb-video-card-n105t2-1sdv-m5cm,GeForce,4,GTX 1050 Ti,4,6323,648,75,N105T2-1SDV-M5CM,[]
MSI Ventus XS OCV1 GeForce GTX 1650 G6 4 GB Video Card (G165D6VXSC1),https://cdna.pcpartpicker.com/static/forever/images/product/ee4bd4f1ee8b26b50bc9e7251a0ecbac.256p.jpg,https://pcpartpicker.com/product/27cG3C/msi-ventus-xs-ocv1-geforce-gtx-1650-g6-4-gb-video-card-g165d6vxsc1,GeForce,4,GTX 1650 G6,4,7877,568,75,G165D6VXSC1,[]
MSI D6 VENTUS XS OC GeForce GTX 1650 G6 4 GB Video Card (GTX 1650 D6 Ventus XS OC),https://m.media-amazon.com/images/I/51BNm7edd4L.jpg,https://pcpartpicker.com/product/BW6qqs/msi-d6-ventus-xs-oc-geforce-gtx-1650-g6-4-gb-video-card-gtx-1650-d6-ventus-xs-oc,GeForce,4,GTX 1650 G6,4,7877,568,75,GTX 1650 D6 Ventus XS OC,[]
Asus TUF GAMING OC GeForce GTX 1650 SUPER 4 GB Video Card (TUF-GTX1650S-O4G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/8a627374e0bc62f1d88e09a59fd041be.256p.jpg,https://pcpartpicker.com/product/DNyqqs/asus-geforce-gtx-1650-super-4-gb-tuf-gaming-oc-video-card-tuf-gtx1650s-o4g-gaming,GeForce,4,GTX 1650 SUPER,4,10164,750,100,TUF-GTX1650S-O4G-GAMING,[]
MSI GeForce GTX 1650 SUPER GeForce GTX 1650 SUPER 4 GB Video Card (GeForce GTX 1650 Super Ventus XS OC),https://cdna.pcpartpicker.com/static/forever/images/product/f2edab5ee54327da5750e8ecc9f4931a.256p.jpg,https://pcpartpicker.com/product/7BrYcf/msi-geforce-gtx-1650-super-4-gb-ventus-xs-oc-video-card-gtx-1650-super-ventus-xs-oc,GeForce,4,GTX 1650 SUPER,4,10164,750,100,GeForce GTX 1650 Super Ventus XS OC,[]
PNY VCG16504D6DFPPB GeForce GTX 1650 G6 4 GB Video Card (VCG16504D6DFPPB),https://m.media-amazon.com/images/I/41JNrayMKRL.jpg,https://pcpartpicker.com/product/CxVmP6/pny-geforce-gtx-1650-g6-4-gb-video-card-vcg16504d6dfppb,GeForce,4,GTX 1650 G6,4,7877,568,75,VCG16504D6DFPPB,[]
Asus DUAL OC GeForce GTX 1650 G5 4 GB Video Card (DUAL-GTX1650-O4G),https://cdna.pcpartpicker.com/static/forever/images/product/9ece7ac858916fd2382f175e50572ddc.256p.jpg,https://pcpartpicker.com/product/4CsmP6/asus-geforce-gtx-1650-4-gb-dual-oc-video-card-dual-gtx1650-o4g,GeForce,4,GTX 1650 G5,4,7877,568,75,DUAL-GTX1650-O4G,[]
Zotac GAMING OC GeForce GTX 1650 G6 4 GB Video Card (ZT-T16520F-10L),https://cdna.pcpartpicker.com/static/forever/images/product/fca8f9fe51d6006b0ae3fe886cf91bfb.256p.jpg,https://pcpartpicker.com/product/Gh848d/zotac-geforce-gtx-1650-g6-4-gb-gaming-oc-video-card-zt-t16520f-10l,GeForce,4,GTX 1650 G6,4,7877,568,75,ZT-T16520F-10L,[]
MSI VENTUS XS OC GeForce GTX 1650 G5 4 GB Video Card (GeForce GTX 1650 VENTUS XS 4G OC),https://cdna.pcpartpicker.com/static/forever/images/product/16ccb97cafea34fa3e3184969d5a4167.256p.jpg,https://pcpartpicker.com/product/THYLrH/msi-geforce-gtx-1650-4-gb-ventus-xs-oc-video-card-geforce-gtx-1650-ventus-xs-4g-oc,GeForce,4,GTX 1650 G5,4,7877,568,75,GeForce GTX 1650 VENTUS XS 4G OC,[]
Asus Phoenix OC GeForce GTX 1650 G6 4 GB Video Card (PH-GTX1650-O4GD6-P),https://cdna.pcpartpicker.com/static/forever/images/product/fcd36eeea59c05933ec37615a343e0de.256p.jpg,https://pcpartpicker.com/product/j4nypg/asus-geforce-gtx-1650-g6-4-gb-phoenix-oc-video-card-ph-gtx1650-o4gd6-p,GeForce,4,GTX 1650 G6,4,7877,568,75,PH-GTX1650-O4GD6-P,[]
EVGA SC ULTRA GAMING GeForce GTX 1650 SUPER 4 GB Video Card (04G-P4-1357-KR),https://cdna.pcpartpicker.com/static/forever/images/product/50af1d4d41843ea4c143fff3dfbdf33b.256p.jpg,https://pcpartpicker.com/product/LBrYcf/evga-geforce-gtx-1650-super-4-gb-sc-ultra-gaming-video-card-04g-p4-1357-kr,GeForce,4,GTX 1650 SUPER,4,10164,750,100,04G-P4-1357-KR,[]
MSI GeForce GTX 1650 SUPER GeForce GTX 1650 SUPER 4 GB Video Card (GTX 1650 Super Gaming X),https://cdna.pcpartpicker.com/static/forever/images/product/b18c793ba10ed097b2b328a03f1f1b1e.256p.jpg,https://pcpartpicker.com/product/9L7p99/msi-geforce-gtx-1650-super-4-gb-gaming-x-video-card-gtx-1650-super-gaming-x,GeForce,4,GTX 1650 SUPER,4,10164,750,100,GTX 1650 Super Gaming X,[]
Asus TUF GAMING OC GeForce GTX 1650 G6 4 GB Video Card (TUF-GTX1650-O4GD6-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/936ced0c2298b2d1cab0f9cf6d918092.256p.jpg,https://pcpartpicker.com/product/DnjBD3/asus-geforce-gtx-1650-g6-4-gb-tuf-gaming-oc-video-card-tuf-gtx1650-o4gd6-gaming,GeForce,4,GTX 1650 G6,4,7877,568,75,TUF-GTX1650-O4GD6-GAMING,[]
Gigabyte OC Low Profile GeForce GTX 1650 G5 4 GB Video Card (GV-N1650OC-4GL),https://cdna.pcpartpicker.com/static/forever/images/product/0d50a57d8995f6da53f9d2ea4d6534ce.256p.jpg,https://pcpartpicker.com/product/fpDkcf/gigabyte-geforce-gtx-1650-4-gb-oc-low-profile-video-card-gv-n1650oc-4gl,GeForce,4,GTX 1650 G5,4,7877,568,75,GV-N1650OC-4GL,[]
Gigabyte D6 OC Rev 2.0 GeForce GTX 1650 G6 4 GB Video Card (GV-N1656OC-4GD),https://cdna.pcpartpicker.com/static/forever/images/product/da93933654fc2c4c17c4f240124462c5.256p.jpg,https://pcpartpicker.com/product/HMK2FT/gigabyte-geforce-gtx-1650-g6-4-gb-d6-oc-rev-20-video-card-gv-n1656oc-4gd,GeForce,4,GTX 1650 G6,4,7877,568,75,GV-N1656OC-4GD,"[{""retailer"": ""eBay"", ""price"": ""235"", ""url"": ""https://geizhals.de/redir/AgAAAKEUZ9wfmn7j3LcvNxQ0WcNK42_e4JpsNzHeuEWq3C21kWWVthsI1h8dP0dNBOYDa08V5CEMJJ-qFNtvqAGJ76fVS4rTZW71kObwGp5DXYAPXP4jHEz1NlIrokY_J3UNRncvmZKFQNbUmcvXYPAeT_VeMW47upWnZw8eitBY90Y8fW8Q3iIHZiFW9bRqVnAuA5BtOIBNhuRP67ZxzEChBko"", ""source"": ""geizhals""}]"
Asus Phoenix OC GeForce GTX 1650 G5 4 GB Video Card (PH-GTX1650-O4G),https://cdna.pcpartpicker.com/static/forever/images/product/c81dd1d0a6381187f7447dcb4e6c0a01.256p.jpg,https://pcpartpicker.com/product/f8WfrH/asus-geforce-gtx-1650-4-gb-phoenix-oc-video-card-ph-gtx1650-o4g,GeForce,4,GTX 1650 G5,4,7877,568,75,PH-GTX1650-O4G,[]
Gigabyte WINDFORCE OC GeForce GTX 1650 G5 4 GB Video Card (GV-N1650OC-4GD),https://cdna.pcpartpicker.com/static/forever/images/product/7a7c868ecd6018007e48c9115eefd5aa.256p.jpg,https://pcpartpicker.com/product/pbNv6h/gigabyte-geforce-gtx-1650-4-gb-windforce-oc-video-card-gv-n1650oc-4gd,GeForce,4,GTX 1650 G5,4,7877,568,75,GV-N1650OC-4GD,[]
Zotac GAMING Twin Fan GeForce GTX 1650 SUPER 4 GB Video Card (ZT-T16510F-10L),https://cdna.pcpartpicker.com/static/forever/images/product/86b13803c40d10f79f48d308f92af0ad.256p.jpg,https://pcpartpicker.com/product/CVBhP6/zotac-geforce-gtx-1650-super-4-gb-twin-fan-video-card-zt-t16510f-10l,GeForce,4,GTX 1650 SUPER,4,10164,750,100,ZT-T16510F-10L,[]
Gigabyte WINDFORCE OC GeForce GTX 1650 SUPER 4 GB Video Card (GV-N165SWF2OC-4GD),https://m.media-amazon.com/images/I/31ZmLfTFQfL.jpg,https://pcpartpicker.com/product/MdFKHx/gigabyte-geforce-gtx-1650-super-4-gb-windforce-oc-video-card-gv-n165swf2oc-4gd,GeForce,4,GTX 1650 SUPER,4,10164,750,100,GV-N165SWF2OC-4GD,[]
MSI GAMING X GeForce GTX 1650 G5 4 GB Video Card (GeForce GTX 1650 GAMING X 4G),https://cdna.pcpartpicker.com/static/forever/images/product/7c1e7333e1775876216de870a84ae86c.256p.jpg,https://pcpartpicker.com/product/Z8WfrH/msi-geforce-gtx-1650-4-gb-gaming-x-video-card-geforce-gtx-1650-gaming-x-4g,GeForce,4,GTX 1650 G5,4,7877,568,75,GeForce GTX 1650 GAMING X 4G,[]
MSI GeForce GTX 1650 SUPER GeForce GTX 1650 SUPER 4 GB Video Card (GTX 1650 Super AERO ITX OC),https://m.media-amazon.com/images/I/51tTth41gYL.jpg,https://pcpartpicker.com/product/R8H8TW/msi-geforce-gtx-1650-super-4-gb-aero-itx-oc-video-card-gtx-1650-super-aero-itx-oc,GeForce,4,GTX 1650 SUPER,4,10164,750,100,GTX 1650 Super AERO ITX OC,[]
Zotac AMP Core GeForce GTX 1650 G6 4 GB Video Card (ZT-T16520J-10L),https://cdna.pcpartpicker.com/static/forever/images/product/77f85d9b78866a1efac9ba3c4ff0faad.256p.jpg,https://pcpartpicker.com/product/Y86p99/zotac-amp-core-geforce-gtx-1650-g6-4-gb-video-card-zt-t16520j-10l,GeForce,4,GTX 1650 G6,4,7877,568,75,ZT-T16520J-10L,[]
Asus Phoenix OC GeForce GTX 1650 SUPER 4 GB Video Card (PH-GTX1650S-O4G),https://cdna.pcpartpicker.com/static/forever/images/product/8aa13da58437c92f9345df938c1a5e2f.256p.jpg,https://pcpartpicker.com/product/wX2bt6/asus-geforce-gtx-1650-super-4-gb-phoenix-oc-video-card-ph-gtx1650s-o4g,GeForce,4,GTX 1650 SUPER,4,10164,750,100,PH-GTX1650S-O4G,[]
Inno3D Twin X2 OC GeForce GTX 1650 G6 4 GB Video Card (N16502-04D6X-1177VA25),https://cdna.pcpartpicker.com/static/forever/images/product/eaf1d8aae8918c974d8d253f7bd8056e.256p.jpg,https://pcpartpicker.com/product/d4KWGX/inno3d-geforce-gtx-1650-g6-4-gb-twin-x2-oc-video-card-n16502-04d6x-1177va25,GeForce,4,GTX 1650 G6,4,7877,568,75,N16502-04D6X-1177VA25,[]
Asus Phoenix EVO OC GeForce GTX 1650 G6 4 GB Video Card (ph-gtx1650-o4gd6-p-evo),https://cdna.pcpartpicker.com/static/forever/images/product/2feb76ecb6bf4e41d4906ae844296e98.256p.jpg,https://pcpartpicker.com/product/dMPQzy/asus-phoenix-evo-oc-geforce-gtx-1650-g6-4-gb-video-card-ph-gtx1650-o4gd6-p-evo,GeForce,4,GTX 1650 G6,4,7877,568,75,ph-gtx1650-o4gd6-p-evo,[]
Palit GamingPro GeForce GTX 1650 G6 4 GB Video Card (NE6165001BG1-1175A),https://cdna.pcpartpicker.com/static/forever/images/product/4444b80c65876c27baaf9505d7a35cbe.256p.jpg,https://pcpartpicker.com/product/CsfnTW/palit-geforce-gtx-1650-g6-4-gb-gamingpro-video-card-ne6165001bg1-1175a,GeForce,4,GTX 1650 G6,4,7877,568,75,NE6165001BG1-1175A,[]
Gigabyte OC Low Profile GeForce GTX 1650 G6 4 GB Video Card (GV-N1656OC-4GL),https://cdna.pcpartpicker.com/static/forever/images/product/1fccef8337ab193dadeb843d3605b359.256p.jpg,https://pcpartpicker.com/product/drhmP6/gigabyte-oc-low-profile-geforce-gtx-1650-g6-4-gb-video-card-gv-n1656oc-4gl,GeForce,4,GTX 1650 G6,4,7877,568,75,GV-N1656OC-4GL,[]
EVGA SC ULTRA GAMING GeForce GTX 1650 G5 4 GB Video Card (04G-P4-1057-KR),https://cdna.pcpartpicker.com/static/forever/images/product/b8c6ad04f311499b2d31a3dd1cab943f.256p.jpg,https://pcpartpicker.com/product/sJvbt6/evga-geforce-gtx-1650-4-gb-sc-ultra-gaming-video-card-04g-p4-1057-kr,GeForce,4,GTX 1650 G5,4,7877,568,75,04G-P4-1057-KR,[]
Gigabyte OC GeForce GTX 1650 SUPER 4 GB Video Card (GV-N165SOC-4GD),https://cdna.pcpartpicker.com/static/forever/images/product/123821c7501818f1b716aca72326710f.256p.jpg,https://pcpartpicker.com/product/VX2bt6/gigabyte-geforce-gtx-1650-super-4-gb-oc-video-card-gv-n165soc-4gd,GeForce,4,GTX 1650 SUPER,4,10164,750,100,GV-N165SOC-4GD,[]
Asus TUF GAMING OC V2 GeForce GTX 1650 G6 4 GB Video Card (tuf-gtx1650-o4gd6-p-v2-gaming),https://cdna.pcpartpicker.com/static/forever/images/product/81300f9eeb3ea7cee63f63bba7d31158.256p.jpg,https://pcpartpicker.com/product/XMPQzy/asus-tuf-gaming-oc-v2-geforce-gtx-1650-g6-4-gb-video-card-tuf-gtx1650-o4gd6-p-v2-gaming,GeForce,4,GTX 1650 G6,4,7877,568,75,tuf-gtx1650-o4gd6-p-v2-gaming,[]
MSI D6 GAMING X GeForce GTX 1650 G6 4 GB Video Card (GTX 1650 D6 GAMING X),https://cdna.pcpartpicker.com/static/forever/images/product/c4a7d5b466f921615e3fb5834d704a4a.256p.jpg,https://pcpartpicker.com/product/nqVG3C/msi-geforce-gtx-1650-g6-4-gb-d6-gaming-x-video-card-gtx-1650-d6-gaming-x,GeForce,4,GTX 1650 G6,4,7877,568,75,GTX 1650 D6 GAMING X,[]
Asus DUAL OC V2 GeForce GTX 1650 G6 4 GB Video Card (dual-gtx1650-o4gd6-p-v2),https://cdna.pcpartpicker.com/static/forever/images/product/864ae3728a79375e0660a5e4fc4b5ce5.256p.jpg,https://pcpartpicker.com/product/JBQcCJ/asus-dual-oc-v2-geforce-gtx-1650-g6-4-gb-video-card-dual-gtx1650-o4gd6-p-v2,GeForce,4,GTX 1650 G6,4,7877,568,75,dual-gtx1650-o4gd6-p-v2,[]
Asus TUF GAMING OC P GeForce GTX 1650 G6 4 GB Video Card (TUF-GTX1650-O4GD6-P-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/aae323e066117926cc03c7017ab320ce.256p.jpg,https://pcpartpicker.com/product/cs2WGX/asus-geforce-gtx-1650-g6-4-gb-tuf-gaming-oc-p-video-card-tuf-gtx1650-o4gd6-p-gaming,GeForce,4,GTX 1650 G6,4,7877,568,75,TUF-GTX1650-O4GD6-P-GAMING,[]
GALAX EX GeForce GTX 1650 SUPER 4 GB Video Card (65SQL8DS61EX),https://m.media-amazon.com/images/I/41Cz7zJ0N6L.jpg,https://pcpartpicker.com/product/GWRgXL/galax-geforce-gtx-1650-super-4-gb-ex-video-card-65sql8ds61ex,GeForce,4,GTX 1650 SUPER,4,10164,750,100,65SQL8DS61EX,[]
