name,product_code,brand,image,url,socket,size,ram_slots,ram_type,offers
ASRock B450M PRO4 R2.0 Micro ATX AM4 Motherboard (B450M PRO4 R2.0),B450M PRO4 R2.0,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/c289ccdec3ef04b9f29b7e33e59e7c02.256p.jpg,https://pcpartpicker.com/product/cYJp99/asrock-b450m-pro4-r20-micro-atx-am4-motherboard-b450m-pro4-r20,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""reichelt.de"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/8/1412090/asr-90mxbeg0-asrock-b450m-pro4-r2-0-am4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/8/3639785/asrock-b450m-pro4-r2-0-am4-matx-mainboard-m-2dvihd""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/8/2857914/asrock-b450m-pro4-r2-0-amd-b450-emplacement-am4-mi""}, {""retailer"": ""ldlc.com"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/8/1067358/asrock-b450m-pro4-r2-0""}]"
Asus ROG STRIX B550-F GAMING (WI-FI) ATX AM4 Motherboard (ROG STRIX B550-F GAMING (WI-FI)),ROG STRIX B550-F GAMING (WI-FI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/43a0885cf9fef707a7e310b9f37a3ed9.256p.jpg,https://pcpartpicker.com/product/vFhmP6/asus-rog-strix-b550-f-gaming-wi-fi-atx-am4-motherboard-rog-strix-b550-f-gaming-wi-fi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/8/3639894/asus-rog-strix-b550-f-gaming-atx-mainboard-sockel-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/8/3639895/asus-rog-strix-b550-f-gaming-wi-fi-ii-atx-mainboar""}, {""retailer"": ""pskmegastore.com"", ""price"": ""174"", ""url"": ""https://www.gputracker.eu/si-click/8/2858130/asus-rog-strix-b550-f-gaming-amd-b550-emplacement-""}, {""retailer"": ""ldlc.com"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/8/504794/asus-rog-strix-b550-f-gaming""}, {""retailer"": ""pskmegastore.com"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/8/2858121/asus-rog-strix-b550-f-gaming-wifi-ii-amd-b550-empl""}, {""retailer"": ""ldlc.com"", ""price"": ""200"", ""url"": ""https://www.gputracker.eu/si-click/8/1219069/asus-rog-strix-b550-f-gaming-wi-fi-ii""}]"
Asus TUF GAMING B550M-PLUS Micro ATX AM4 Motherboard (TUF GAMING B550M-PLUS),TUF GAMING B550M-PLUS,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/8ba86ad36c9f0fa6bea4be9e4d7d74ed.256p.jpg,https://pcpartpicker.com/product/hrCFf7/asus-tuf-gaming-b550m-plus-micro-atx-am4-motherboard-tuf-gaming-b550m-plus,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/8/3639858/asus-tuf-gaming-b550m-plus-wifi-ii-matx-mainboard-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/3639861/asus-tuf-gaming-b550m-plus-matx-mainboard-sockel-a""}, {""retailer"": ""pskmegastore.com"", ""price"": ""168"", ""url"": ""https://www.gputracker.eu/si-click/8/2858045/asus-tuf-gaming-b550m-plus-wifi-ii-amd-b550-emplac""}, {""retailer"": ""ldlc.com"", ""price"": ""186"", ""url"": ""https://www.gputracker.eu/si-click/8/1236471/asus-tuf-gaming-b550m-plus-wifi-ii""}]"
Asus PRIME B550M-A Micro ATX AM4 Motherboard (PRIME B550M-A),PRIME B550M-A,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/a608e30c64ccadf8dc8c1d2fcd3be2d7.256p.jpg,https://pcpartpicker.com/product/bDyqqs/asus-prime-b550m-a-micro-atx-am4-motherboard-prime-b550m-a,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/8/2989198/asus-prime-b550m-a-amd-b550-emplacement-am4-micro-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/8/2858050/asus-prime-b550m-a-wifi-ii-amd-b550-emplacement-am""}, {""retailer"": ""pskmegastore.com"", ""price"": ""112"", ""url"": ""https://www.gputracker.eu/si-click/8/2857967/asus-prime-b550m-k-amd-b550-emplacement-am4-micro-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/8/2858016/asus-prime-b550m-k-argb-amd-b550-emplacement-am4-m""}, {""retailer"": ""pskmegastore.com"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/2857948/asus-prime-b550m-acsm-amd-b550-emplacement-am4-mic""}]"
Asus PRIME B450-PLUS ATX AM4 Motherboard (PRIME B450-PLUS),PRIME B450-PLUS,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/2d6aec01983abcfd48c2d450cc27ce1b.256p.jpg,https://pcpartpicker.com/product/Fk7v6h/asus-prime-b450-plus-atx-am4-motherboard-prime-b450-plus,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/8/3639790/asus-prime-b450-plus-atx-mainboard-sockel-am4-m-2u""}, {""retailer"": ""pskmegastore.com"", ""price"": ""86"", ""url"": ""https://www.gputracker.eu/si-click/8/2857922/asus-prime-b450-plus-amd-b450-emplacement-am4-atx""}]"
Asus TUF GAMING B550M-E WIFI Micro ATX AM4 Motherboard (TUF GAMING B550M-E WIFI),TUF GAMING B550M-E WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/64ce28abf36ecadd250c1813e9900212.256p.jpg,https://pcpartpicker.com/product/P2cG3C/asus-tuf-gaming-b550m-e-wifi-micro-atx-am4-motherboard-tuf-gaming-b550m-e-wifi,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""126"", ""url"": ""https://www.gputracker.eu/si-click/8/3639858/asus-tuf-gaming-b550m-plus-wifi-ii-matx-mainboard-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/3639861/asus-tuf-gaming-b550m-plus-matx-mainboard-sockel-a""}, {""retailer"": ""pskmegastore.com"", ""price"": ""148"", ""url"": ""https://www.gputracker.eu/si-click/8/2904458/asus-tuf-gaming-b550m-e-amd-b550-emplacement-am4-m""}, {""retailer"": ""pskmegastore.com"", ""price"": ""168"", ""url"": ""https://www.gputracker.eu/si-click/8/2858045/asus-tuf-gaming-b550m-plus-wifi-ii-amd-b550-emplac""}]"
Asus ROG Crosshair VIII Hero (WI-FI) ATX AM4 Motherboard (ROG Crosshair VIII Hero (WI-FI)),ROG Crosshair VIII Hero (WI-FI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/9b0c678ccf7522e6ad454d3976a2e174.256p.jpg,https://pcpartpicker.com/product/GcfFf7/asus-rog-crosshair-viii-hero-wi-fi-atx-am4-motherboard-rog-crosshair-viii-hero-wi-fi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""300"", ""url"": ""https://www.gputracker.eu/si-click/8/3640121/asus-rog-crosshair-viii-impact-x570-mini-dtx-mainb""}, {""retailer"": ""computeruniverse.net"", ""price"": ""645"", ""url"": ""https://www.gputracker.eu/si-click/8/3640214/asus-rog-crosshair-viii-extreme-x570-atx-mainboard""}]"
Gigabyte A520M DS3H Micro ATX AM4 Motherboard (GA-A520M-DS3H),GA-A520M-DS3H,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/40737f2bffd14d45d4c632d4bf787322.256p.jpg,https://pcpartpicker.com/product/7R7p99/gigabyte-a520m-ds3h-micro-atx-am4-motherboard-ga-a520m-ds3h,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""75"", ""url"": ""https://www.gputracker.eu/si-click/8/2905974/gigabyte-a520m-ds3h-v2-carte-mere-emplacement-am4-""}]"
Asus PRIME B450M-A Micro ATX AM4 Motherboard (PRIME B450M-A),PRIME B450M-A,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/e65206672e3e1d7c4187555f9f06860c.256p.jpg,https://pcpartpicker.com/product/mJGxFT/asus-prime-b450m-a-micro-atx-am4-motherboard-prime-b450m-a,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/8/2857911/asus-prime-b450m-k-ii-amd-b450-emplacement-am4-mic""}, {""retailer"": ""pskmegastore.com"", ""price"": ""94"", ""url"": ""https://www.gputracker.eu/si-click/8/2857915/asus-prime-b450m-a-ii-amd-b450-emplacement-am4-mic""}]"
Asus TUF GAMING B450M-PLUS II Micro ATX AM4 Motherboard (TUF GAMING B450M-PLUS II),TUF GAMING B450M-PLUS II,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/68305fa9e238881f1a689561a3170724.256p.jpg,https://pcpartpicker.com/product/DYNxFT/asus-tuf-gaming-b450m-plus-ii-micro-atx-am4-motherboard-tuf-gaming-b450m-plus-ii,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/8/3639807/asus-tuf-b450m-plus-gaming-ii-matx-mainboard-socke""}]"
Asus TUF GAMING B550-PRO ATX AM4 Motherboard (TUF GAMING B550-PRO),TUF GAMING B550-PRO,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/b2b65e8e354ffdd4dc44aa7420c1c3b2.256p.jpg,https://pcpartpicker.com/product/8XRYcf/asus-tuf-gaming-b550-pro-atx-am4-motherboard-tuf-gaming-b550-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""132"", ""url"": ""https://www.gputracker.eu/si-click/8/3639870/asus-tuf-gaming-b550-pro-atx-mainboard-am4-m-2usb3""}]"
Asus PRIME A520M-K Micro ATX AM4 Motherboard (PRIME A520M-K),PRIME A520M-K,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/744eea778bfa75c0307acf77a631c98a.256p.jpg,https://pcpartpicker.com/product/khcRsY/asus-prime-a520m-k-micro-atx-am4-motherboard-prime-a520m-k,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""79"", ""url"": ""https://www.gputracker.eu/si-click/8/2975868/asus-prime-a520m-k-amd-a520-emplacement-am4-micro-""}]"
MSI MPG B550 GAMING EDGE WIFI ATX AM4 Motherboard (MPG B550 GAMING EDGE WIFI),MPG B550 GAMING EDGE WIFI,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/e1677ccd8b20b24c91fd17885a1b8b8a.256p.jpg,https://pcpartpicker.com/product/2f4BD3/msi-mpg-b550-gaming-edge-wifi-atx-am4-motherboard-mpg-b550-gaming-edge-wifi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""117"", ""url"": ""https://www.gputracker.eu/si-click/8/3639839/msi-mpg-b550-gaming-plus-atx-mainboard-sockel-am4-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/2857990/msi-mpg-b550-gaming-plus-amd-emplacement-am4-atx""}, {""retailer"": ""reichelt.de"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/799478/msi-7c56-003r-msi-mpg-b550-gaming-plus-am4""}, {""retailer"": ""infomaxparis.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/8/1085318/msi-mpg-b550-gaming-plus""}, {""retailer"": ""powerlab.fr"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/8/1649064/msi-mpg-b550-gaming-plus""}, {""retailer"": ""ldlc.com"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/8/504741/msi-mpg-b550-gaming-plus""}]"
Asus PRIME B550M-A AC Micro ATX AM4 Motherboard (PRIME B550M-A AC),PRIME B550M-A AC,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/e4dfe919e40ad3962fc5a662b56e8310.256p.jpg,https://pcpartpicker.com/product/48cG3C/asus-prime-b550m-a-ac-micro-atx-am4-motherboard-prime-b550m-a-ac,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/8/2989198/asus-prime-b550m-a-amd-b550-emplacement-am4-micro-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/8/2858050/asus-prime-b550m-a-wifi-ii-amd-b550-emplacement-am""}, {""retailer"": ""pskmegastore.com"", ""price"": ""112"", ""url"": ""https://www.gputracker.eu/si-click/8/2857967/asus-prime-b550m-k-amd-b550-emplacement-am4-micro-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""115"", ""url"": ""https://www.gputracker.eu/si-click/8/2858016/asus-prime-b550m-k-argb-amd-b550-emplacement-am4-m""}, {""retailer"": ""pskmegastore.com"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/2857948/asus-prime-b550m-acsm-amd-b550-emplacement-am4-mic""}]"
ASRock B450 Pro4 R2.0 ATX AM4 Motherboard (B450 PRO4 R2.0),B450 PRO4 R2.0,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/234d48de1af93682a5636e8bba4242d3.256p.jpg,https://pcpartpicker.com/product/wjcG3C/asrock-b450-pro4-r20-atx-am4-motherboard-b450-pro4-r20,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""reichelt.de"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/8/1412090/asr-90mxbeg0-asrock-b450m-pro4-r2-0-am4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/8/3639785/asrock-b450m-pro4-r2-0-am4-matx-mainboard-m-2dvihd""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/8/2857914/asrock-b450m-pro4-r2-0-amd-b450-emplacement-am4-mi""}, {""retailer"": ""ldlc.com"", ""price"": ""83"", ""url"": ""https://www.gputracker.eu/si-click/8/1067358/asrock-b450m-pro4-r2-0""}]"
MSI B450-A PRO MAX ATX AM4 Motherboard (B450-A PRO MAX),B450-A PRO MAX,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/491312c7eb6c3a47c8a7c53e063b397e.256p.jpg,https://pcpartpicker.com/product/XJbCmG/msi-b450-a-pro-max-atx-am4-motherboard-b450-a-pro-max,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""reichelt.de"", ""price"": ""57"", ""url"": ""https://www.gputracker.eu/si-click/8/3365038/msi-7c52-036r-msi-b450m-a-pro-max-ii-am4""}, {""retailer"": ""computeruniverse.net"", ""price"": ""58"", ""url"": ""https://www.gputracker.eu/si-click/8/3702265/msi-b450m-a-pro-max-ii-mainboard-am4-hdmidvi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""66"", ""url"": ""https://www.gputracker.eu/si-click/8/3688751/msi-b450m-a-pro-max-ii-carte-mere-amd-b450-emplace""}]"
Gigabyte A520M H Micro ATX AM4 Motherboard (A520M H),A520M H,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/e71b5294833ca62f51ef6281548f8dc3.256p.jpg,https://pcpartpicker.com/product/Pb9tt6/gigabyte-a520m-h-micro-atx-am4-motherboard-a520m-h,AM4,MicroATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""63"", ""url"": ""https://www.gputracker.eu/si-click/8/2857896/gigabyte-a520m-s2h-carte-mere-amd-a520-emplacement""}, {""retailer"": ""pskmegastore.com"", ""price"": ""75"", ""url"": ""https://www.gputracker.eu/si-click/8/2905974/gigabyte-a520m-ds3h-v2-carte-mere-emplacement-am4-""}]"
Gigabyte B550 AORUS PRO AC ATX AM4 Motherboard (B550 AORUS PRO AC),B550 AORUS PRO AC,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/1009a4848207e1aef6dc810d47ba4b38.256p.jpg,https://pcpartpicker.com/product/FMxbt6/gigabyte-b550-aorus-pro-ac-atx-am4-motherboard-b550-aorus-pro-ac,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""152"", ""url"": ""https://www.gputracker.eu/si-click/8/3639903/gigabyte-b550i-aorus-pro-ax-mini-itx-mainboard-soc""}, {""retailer"": ""reichelt.de"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/8/2266347/ga-b550i-09508-gigabyte-b550i-aorus-pro-ax-am4""}, {""retailer"": ""pskmegastore.com"", ""price"": ""157"", ""url"": ""https://www.gputracker.eu/si-click/8/2858058/gigabyte-b550i-aorus-pro-ax-amd-b550-emplacement-a""}]"
Asus PRIME B550M-A/CSM Micro ATX AM4 Motherboard (PRIME B550M-A/CSM),PRIME B550M-A/CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/8ce406d6c564d26dad9c5d31717ce8c2.256p.jpg,https://pcpartpicker.com/product/VpLwrH/asus-prime-b550m-acsm-micro-atx-am4-motherboard-prime-b550m-acsm,AM4,MicroATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/2857948/asus-prime-b550m-acsm-amd-b550-emplacement-am4-mic""}]"
Asus ROG Crosshair VIII Hero ATX AM4 Motherboard (ROG Crosshair VIII Hero),ROG Crosshair VIII Hero,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/945dca08c9cef9b0f0b6be99e30b1d1f.256p.jpg,https://pcpartpicker.com/product/L23mP6/asus-rog-crosshair-viii-hero-atx-am4-motherboard-rog-crosshair-viii-hero,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""300"", ""url"": ""https://www.gputracker.eu/si-click/8/3640121/asus-rog-crosshair-viii-impact-x570-mini-dtx-mainb""}, {""retailer"": ""computeruniverse.net"", ""price"": ""645"", ""url"": ""https://www.gputracker.eu/si-click/8/3640214/asus-rog-crosshair-viii-extreme-x570-atx-mainboard""}]"
Asus ROG STRIX B550-E GAMING ATX AM4 Motherboard (ROG STRIX B550-E GAMING),ROG STRIX B550-E GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/dab44f4f8369d56dbaa568de8a99700b.256p.jpg,https://pcpartpicker.com/product/PDyqqs/asus-rog-strix-b550-e-gaming-atx-am4-motherboard-rog-strix-b550-e-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/8/3639894/asus-rog-strix-b550-f-gaming-atx-mainboard-sockel-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""139"", ""url"": ""https://www.gputracker.eu/si-click/8/3639880/asus-rog-strix-b550-a-gaming-atx-mainboard-sockel-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""173"", ""url"": ""https://www.gputracker.eu/si-click/8/2858019/asus-rog-strix-b550-a-gaming-amd-b550-emplacement-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""174"", ""url"": ""https://www.gputracker.eu/si-click/8/2858130/asus-rog-strix-b550-f-gaming-amd-b550-emplacement-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""194"", ""url"": ""https://www.gputracker.eu/si-click/8/2858121/asus-rog-strix-b550-f-gaming-wifi-ii-amd-b550-empl""}]"
ASRock B450 Pro4 ATX AM4 Motherboard (B450 Pro4),B450 Pro4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/6af31fac978e4ad06f77903b4422f47d.256p.jpg,https://pcpartpicker.com/product/PCKcCJ/asrock-b450-pro4-atx-am4-motherboard-b450-pro4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/8/3639785/asrock-b450m-pro4-r2-0-am4-matx-mainboard-m-2dvihd""}, {""retailer"": ""pskmegastore.com"", ""price"": ""78"", ""url"": ""https://www.gputracker.eu/si-click/8/2857914/asrock-b450m-pro4-r2-0-amd-b450-emplacement-am4-mi""}]"
Gigabyte A520M K Micro ATX AM4 Motherboard (A520M K),A520M K,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/9534f6b449532be90a964bcf4ae0aee1.256p.jpg,https://pcpartpicker.com/product/CsRYcf/gigabyte-a520m-k-micro-atx-am4-motherboard-a520m-k,AM4,MicroATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/8/2974719/gigabyte-a520m-k-v2-carte-mere-amd-a520-emplacemen""}]"
Gigabyte B550 AORUS ELITE ATX AM4 Motherboard (B550 AORUS ELITE),B550 AORUS ELITE,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/92478e7c05b1206120d4c5582388500e.256p.jpg,https://pcpartpicker.com/product/7HjNnQ/gigabyte-b550-aorus-elite-atx-am4-motherboard-b550-aorus-elite,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/8/3639803/gigabyte-b550m-aorus-elite-matx-mainboard-sockel-a""}, {""retailer"": ""reichelt.de"", ""price"": ""98"", ""url"": ""https://www.gputracker.eu/si-click/8/2266345/ga-b550m-09546-gigabyte-b550m-aorus-elite-am4""}, {""retailer"": ""pskmegastore.com"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/8/2857961/gigabyte-b550m-aorus-elite-amd-b550-emplacement-am""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/8/504668/gigabyte-b550m-aorus-elite""}, {""retailer"": ""computeruniverse.net"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/8/3639842/gigabyte-b550m-aorus-elite-ax-micro-atx-mainboard-""}, {""retailer"": ""reichelt.de"", ""price"": ""117"", ""url"": ""https://www.gputracker.eu/si-click/8/3568801/ga-b550m-55055-gigabyte-b550m-aorus-elite-ax-am4""}, {""retailer"": ""pskmegastore.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/8/3688764/gigabyte-b550m-aorus-elite-ax-carte-mere-amd-b550-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/8/3639847/gigabyte-b550-aorus-elite-v2-atx-mainboard-sockel-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/8/2858009/gigabyte-b550-aorus-elite-v2-carte-mere-amd-emplac""}, {""retailer"": ""reichelt.de"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/8/2264893/ga-b550-09898-gigabyte-b550-aorus-elite-v2-am4""}]"
Asus PRIME A520M-E Micro ATX AM4 Motherboard (PRIME A520M-E),PRIME A520M-E,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/058c2ed4146c9edbacf2a651788a5b57.256p.jpg,https://pcpartpicker.com/product/fvXYcf/asus-prime-a520m-e-micro-atx-am4-motherboard-prime-a520m-e,AM4,MicroATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4,"[{""retailer"": ""pskmegastore.com"", ""price"": ""79"", ""url"": ""https://www.gputracker.eu/si-click/8/2975868/asus-prime-a520m-k-amd-a520-emplacement-am4-micro-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/8/2857960/asus-prime-a520m-a-iicsm-amd-a520-emplacement-am4-""}]"
